Date,stock1,stock2,spread,zscore,position,pnl
2003-08-04,72.489182,36.11002,-3.654122680321322,-0.24354280368674885,0.0,-0.0
2003-08-05,70.89406600000001,35.484814,-3.930899589233448,-0.3050731545484985,0.0,0.0
2003-08-06,70.974625,35.324581,-3.512465668675617,-0.21205099440668165,0.0,-0.0
2003-08-07,71.288857,35.441807,-3.445421984673658,-0.19714649454822514,0.0,-0.0
2003-08-08,71.458,35.363647,-3.1114670932979607,-0.1229048906546429,0.0,-0.0
2003-08-11,71.91720600000001,35.852112,-3.682261611732258,-0.24979837727991774,0.0,0.0
2003-08-12,72.827545,36.45388,-4.040839221882791,-0.3295138645669548,0.0,0.0
2003-08-13,72.83560200000001,36.575008000000004,-4.288198480564404,-0.38450436950251704,0.0,0.0
2003-08-14,73.31088299999999,36.813385,-4.315570554137352,-0.3905894627184827,0.0,0.0
2003-08-15,73.592873,36.825108,-4.058300229196178,-0.3333956259126361,0.0,-0.0
2003-08-18,74.640175,37.555813,-4.551797526633123,-0.44310514604554985,0.0,0.0
2003-08-19,75.11547900000001,38.259186,-5.559659269629421,-0.6671631677585738,0.0,0.0
2003-08-20,75.034912,38.239639000000004,-5.599008536252768,-0.675910914060834,0.0,0.0
2003-08-21,75.888908,38.552246000000004,-5.404190516386848,-0.6326008663994982,0.0,-0.0
2003-08-22,75.155785,37.872334,-4.703618753221207,-0.47685656474931115,0.0,-0.0
2003-08-25,74.728775,37.837162,-5.056463402102139,-0.5552975558372908,0.0,0.0
2003-08-26,74.80130799999999,37.981739000000005,-5.288792336844011,-0.6069466653175277,0.0,0.0
2003-08-27,75.244415,38.35297,-5.628480670099975,-0.6824628722548568,0.0,0.0
2003-08-28,76.049995,38.606949,-5.3584528625220145,-0.6224329159698258,0.0,-0.0
2003-08-29,76.452812,38.76717,-5.293485479309425,-0.6079899991117956,0.0,-0.0
2003-09-02,77.60481999999999,39.661999,-6.028356444864897,-0.7713593658933899,0.0,0.0
2003-09-03,77.822357,39.830044,-6.16516711997015,-0.8017737847621679,0.0,0.0
2003-09-04,77.846458,39.994147999999996,-6.487103615137954,-0.8733435756841632,0.0,0.0
2003-09-05,77.500099,39.74017,-6.297912531363451,-0.8312844537353169,0.0,-0.0
2003-09-08,78.18489100000001,40.291111,-6.774860913226462,-0.9373149798883932,0.0,0.0
2003-09-09,77.733704,39.994147999999996,-6.5998576151379496,-0.898409948483594,0.0,-0.0
2003-09-10,76.251396,39.204815,-6.417740529988961,-0.8579234491178029,0.0,-0.0
2003-09-11,76.549454,39.544788,-6.83656575857988,-0.951032601056246,0.0,0.0
2003-09-12,76.895859,39.71986,-6.859325899917181,-0.9560924143464933,0.0,0.0
2003-09-15,76.87170400000001,39.621928999999994,-6.676978938116861,-0.9155548110390224,0.0,-0.0
2003-09-16,77.862625,40.213367,-6.93319221922556,-0.9725136561392962,0.0,0.0
2003-09-17,77.620949,40.201622,-7.150102153920969,-1.0207349634718565,0.0,0.0
2003-09-18,78.708496,40.620723999999996,-6.946293553349477,-0.9754262173373026,0.0,-0.0
2003-09-19,78.419556,40.577628999999995,-7.144361387806541,-1.0194587321755957,0.0,0.0
2003-09-22,77.886719,40.021442,-6.504396040972239,-0.8771878596347876,0.0,-0.0
2003-09-23,78.26615100000001,40.565872,-7.272975018731515,-1.0480508638946826,0.0,0.0
2003-09-24,77.014847,39.563198,-6.409992959708674,-0.8562010846346318,0.0,-0.0
2003-09-25,75.715103,38.493919,-5.455004431582978,-0.6438973218840478,0.0,-0.0
2003-09-26,75.077362,37.835907,-4.705230049445078,-0.4772147724566906,0.0,-0.0
2003-09-29,75.99764300000001,38.513496,-5.213745424385706,-0.5902629655363564,0.0,0.0
2003-09-30,75.35990100000001,38.012157,-4.794340177579215,-0.4970248695886365,0.0,-0.0
2003-10-01,77.160156,39.038349,-5.157962409342261,-0.5778618280959523,0.0,0.0
2003-10-02,77.660675,39.414356,-5.450309643227854,-0.6428536221915848,0.0,0.0
2003-10-03,78.508339,40.037128,-5.915852286214303,-0.7463485353931663,0.0,0.0
2003-10-06,79.01690699999999,40.38179,-6.13405496309926,-0.7948572325979864,0.0,0.0
2003-10-07,79.25102199999999,40.608967,-6.378976184274464,-0.8493057367439124,0.0,0.0
2003-10-08,79.049187,40.291702,-5.911811123919961,-0.7454501434903248,0.0,-0.0
2003-10-09,79.35598,40.71471,-6.496992900622189,-0.8755420654642848,0.0,0.0
2003-10-10,79.67887900000001,40.663788000000004,-6.066717350818806,-0.7798873894629715,0.0,-0.0
2003-10-13,80.534615,41.302234999999996,-6.557241043924407,-0.8889358467978693,0.0,0.0
2003-10-14,80.647614,41.572479,-7.014091388511559,-0.9904983727479061,0.0,0.0
2003-10-15,79.816109,41.051559000000005,-6.74715971431219,-0.9311567187271363,0.0,-0.0
2003-10-16,80.405434,41.419743,-6.9342049985274485,-0.972738807384881,0.0,0.0
2003-10-17,79.12185699999999,40.61681,-6.524679306895493,-0.8816970380694533,0.0,-0.0
2003-10-20,79.783836,40.820477000000004,-6.292162224510804,-0.8300061014349144,0.0,-0.0
2003-10-21,79.880684,41.004566,-6.583493040675819,-0.8947719354271009,0.0,0.0
2003-10-22,78.83123,40.107620000000004,-5.741604068287671,-0.7076113660671505,0.0,-0.0
2003-10-23,78.508339,39.755115999999994,-5.321188377429223,-0.6141486380239013,0.0,-0.0
2003-10-24,78.71015200000001,39.657188,-4.9128797415715155,-0.523377432712899,0.0,-0.0
2003-10-27,79.38822900000001,40.23687,-5.457147762252717,-0.6443738063156434,0.0,0.0
2003-10-28,80.865585,41.204296,-6.019752212943814,-0.7694465567248757,0.0,0.0
2003-10-29,80.90596,41.478477000000005,-6.557528302878296,-0.8889997074150374,0.0,0.0
2003-10-30,81.05933399999999,41.595985,-6.651937257481322,-0.9099877881189066,0.0,0.0
2003-10-31,81.131996,41.321819,-6.001155797259884,-0.7653123824315771,0.0,-0.0
2003-11-03,81.955437,42.022911,-6.656070715227699,-0.9109066982491139,0.0,0.0
2003-11-04,82.100746,42.08168,-6.634684822242249,-0.9061523944885197,0.0,-0.0
2003-11-05,82.464035,42.289272,-6.70913418143445,-0.9227032520385003,0.0,0.0
2003-11-06,83.230919,42.622189,-6.644254793014795,-0.9082798973271268,0.0,-0.0
2003-11-07,82.633545,42.297104,-6.556139108932584,-0.888690875326296,0.0,-0.0
2003-11-10,81.842438,41.615584999999996,-5.91016274917736,-0.7450836928472327,0.0,-0.0
2003-11-11,81.69708299999999,41.329643,-5.452566855577743,-0.6433554236908647,0.0,-0.0
2003-11-12,83.198639,42.285339,-5.966236870677278,-0.7575495462441639,0.0,0.0
2003-11-13,83.43274699999999,42.39893,-5.971652252883729,-0.7587534413542115,0.0,0.0
2003-11-14,82.350998,41.595985,-5.36027325748131,-0.6228376084746763,0.0,-0.0
2003-11-17,81.785866,41.090728999999996,-4.859998438278211,-0.5116213756109799,0.0,-0.0
2003-11-18,80.83330500000001,40.640305,-4.862773980742347,-0.5122384072207381,0.0,0.0
2003-11-19,81.31770300000001,41.067226,-5.278601895251043,-0.6046812254399164,0.0,0.0
2003-11-20,80.809097,40.789139,-5.2008204280428885,-0.5873896060390403,0.0,-0.0
2003-11-21,81.414528,41.239571000000005,-5.545191754759031,-0.6639468905424882,0.0,0.0
2003-11-24,82.843407,42.183506,-6.106738966193404,-0.788784605801329,0.0,0.0
2003-11-25,83.35202,42.438087,-6.134947564431812,-0.7950556670461036,0.0,0.0
2003-11-26,83.852524,42.665259999999996,-6.1134713510168694,-0.7902812841259491,0.0,-0.0
2003-11-28,84.078568,42.868930999999996,-6.31689770322231,-0.8355050525209513,0.0,0.0
2003-12-01,85.16838800000001,43.421207,-6.391633129545241,-0.8521195057335651,0.0,0.0
2003-12-02,85.208771,43.354622,-6.210845833393108,-0.8119286321259713,0.0,-0.0
2003-12-03,84.24000500000001,42.575169,-5.536020185894969,-0.6619079565419007,0.0,-0.0
2003-12-04,84.04630999999999,42.673092,-5.936200278515017,-0.7508721031666347,0.0,0.0
2003-12-05,83.311638,42.144341,-5.555922785465029,-0.6663325089347287,0.0,-0.0
2003-12-08,83.949425,42.457676,-5.578848861004957,-0.6714292111032706,0.0,0.0
2003-12-09,82.730423,41.740891,-5.2864039372623495,-0.6064156995486153,0.0,-0.0
2003-12-10,82.165314,41.364906,-5.058693093622537,-0.5557932391733856,0.0,-0.0
2003-12-11,83.67491899999999,42.520332,-5.985474280990076,-0.7618262202299757,0.0,0.0
2003-12-12,83.76371800000001,42.824963000000004,-6.53903468838088,-0.8848883868818306,0.0,0.0
2003-12-15,82.585114,41.822703999999995,-5.604227718085255,-0.6770711918117001,0.0,-0.0
2003-12-16,82.754631,42.192974,-6.2154796410596305,-0.8129587751847533,0.0,0.0
2003-12-17,82.988724,42.185074,-5.96472832552908,-0.7572141811567213,0.0,-0.0
2003-12-18,84.167374,42.835007,-6.156557944227586,-0.7998598765313386,0.0,0.0
2003-12-19,83.872864,42.697128,-6.160329730678583,-0.8006983834162433,0.0,0.0
2003-12-22,84.55252800000001,43.17374,-6.485672449874471,-0.8730254129402067,0.0,0.0
2003-12-23,85.03795600000001,43.41008,-6.49860220841758,-0.8758998311235813,0.0,0.0
2003-12-24,84.714348,43.35886,-6.714205281648617,-0.9238306097240067,0.0,0.0
2003-12-26,84.754768,43.51247,-6.99769462957876,-0.9868532047528729,0.0,0.0
2003-12-29,85.685257,44.174206,-7.462573615138922,-1.090200580089204,0.0,0.0
2003-12-30,85.90374,44.288418,-7.48492346746491,-1.0951691819163274,0.0,0.0
2003-12-31,85.28070799999999,43.642448,-6.745832418949661,-0.9308616473294732,0.0,-0.0
2004-01-02,85.563889,44.111168,-7.451016691795246,-1.0876313572771794,0.0,0.0
2004-01-05,86.04937,44.627159000000006,-8.053578842292097,-1.221587114937053,0.0,0.0
2004-01-06,86.04937,44.568084999999996,-7.929012597779192,-1.1938947588061337,0.0,-0.0
2004-01-07,86.73712900000001,45.040741,-8.237918507324565,-1.2625677166489764,0.0,0.0
2004-01-08,86.567192,45.383419,-9.130442627499065,-1.460984999661365,0.0,0.0
2004-01-09,86.45395699999999,45.021053,-8.479575454645413,-1.3162905391751576,0.0,-0.0
2004-01-12,87.271149,45.863976,-9.439810961222548,-1.5297607591506237,0.0,0.0
2004-01-13,86.656227,45.670956,-9.647721813917826,-1.5759814780848307,0.0,0.0
2004-01-14,87.22258000000001,45.907299,-9.579732898403563,-1.5608668435484987,0.0,-0.0
2004-01-15,87.546249,46.025463,-9.505230125789907,-1.5443041116460812,0.0,-0.0
2004-01-16,87.91842700000001,46.281483,-9.672908067831912,-1.5815806411303246,0.0,0.0
2004-01-20,88.751839,46.836868,-10.01060727934275,-1.6566546458645677,0.0,0.0
2004-01-21,89.00264,46.773834,-9.626889790589232,-1.571350305240222,0.0,-0.0
2004-01-22,88.687119,46.509933000000004,-9.385936597319855,-1.5177839344710808,0.0,-0.0
2004-01-23,88.719444,46.762028,-9.885191097784968,-1.6287733399950768,0.0,0.0
2004-01-26,89.447662,47.22683,-10.137076689586436,-1.6847700952933464,0.0,0.0
2004-01-27,88.67896999999999,46.636002000000005,-9.65992068347444,-1.5786934121362852,0.0,-0.0
2004-01-28,87.465317,45.907299,-9.336995898403572,-1.5069039142137037,0.0,-0.0
2004-01-29,87.04457099999999,45.474022,-8.844113420159147,-1.3973310747048386,0.0,-0.0
2004-01-30,87.14166999999999,45.533108,-8.871605968442466,-1.403442950686853,0.0,0.0
2004-02-02,87.400627,45.651268,-8.861806761238668,-1.4012644862340684,0.0,-0.0
2004-02-03,87.109306,45.395252,-8.613280253786783,-1.3460144899028543,0.0,-0.0
2004-02-04,86.186897,44.272663,-7.168544725542901,-1.0248349366493543,0.0,-0.0
2004-02-05,86.656227,44.686268,-7.571361889468719,-1.1143853313224867,0.0,0.0
2004-02-06,88.161171,45.816681,-8.450060476030458,-1.3097290561490147,0.0,0.0
2004-02-09,88.63851899999999,45.907299,-8.163793898403583,-1.2460890544212468,0.0,-0.0
2004-02-10,88.929825,46.45874,-9.035282604034336,-1.4398299486319597,0.0,0.0
2004-02-11,89.81175999999999,46.742325,-8.751328415392763,-1.3767040147364895,0.0,-0.0
2004-02-12,89.617584,46.423283000000005,-8.272757288367657,-1.2703127356594233,0.0,-0.0
2004-02-13,89.407196,45.946686,-7.478170198884811,-1.0936678609180175,0.0,-0.0
2004-02-17,90.459068,46.754146999999996,-8.128948846557577,-1.238342641346877,0.0,0.0
2004-02-18,89.900772,46.411465,-7.964649291792952,-1.2018171620688844,0.0,-0.0
2004-02-19,88.881287,45.592182,-7.256555212955348,-1.044400572349552,0.0,-0.0
2004-02-20,88.31485699999999,45.51342,-7.656903915763294,-1.1334022027516033,0.0,0.0
2004-02-23,87.578583,44.828056,-6.947986806234013,-0.9758026448524905,0.0,-0.0
2004-02-24,87.473412,44.824123,-7.044864495476858,-0.9973395506341803,0.0,0.0
2004-02-25,88.30680100000001,45.45433,-7.540359932889814,-1.1074932778155722,0.0,0.0
2004-02-26,88.743713,45.730053000000005,-7.684850557324054,-1.139615028335211,0.0,0.0
2004-02-27,89.245361,45.966366,-7.681503382383696,-1.1388709169522007,0.0,-0.0
2004-03-01,90.637085,46.695068,-7.8263550588070245,-1.17107293303899,0.0,0.0
2004-03-02,90.297211,46.324799,-7.385462244480195,-1.0730579300368173,0.0,-0.0
2004-03-03,90.378136,46.372074,-7.404223556721561,-1.0772287625292223,0.0,0.0
2004-03-04,90.879799,46.958954,-8.140083622363363,-1.240818016423468,0.0,0.0
2004-03-05,91.36526500000001,47.065323,-7.87891235206834,-1.1827569593814453,0.0,-0.0
2004-03-08,90.216301,46.399654,-7.624215055751009,-1.1261351332777365,0.0,-0.0
2004-03-09,89.81175999999999,46.005779,-7.198212507700873,-1.0314303894732368,0.0,-0.0
2004-03-10,88.217827,45.040741,-6.7572205073245755,-0.9333933363930851,0.0,-0.0
2004-03-11,87.125488,44.587771999999994,-6.894407541810821,-0.9638914238195244,0.0,0.0
2004-03-12,88.509064,45.789131,-8.044074236427079,-1.219474143389044,0.0,0.0
2004-03-15,87.465317,44.607468,-6.5961104636703,-0.8975769182086233,0.0,-0.0
2004-03-16,87.157875,44.627159000000006,-6.945073842292089,-0.9751550630361507,0.0,0.0
2004-03-17,88.47673,45.45433,-7.370430932889818,-1.069716315016607,0.0,0.0
2004-03-18,88.258255,45.1786,-7.007488547922847,-0.9890304934377984,0.0,-0.0
2004-03-19,87.338631,44.784721000000005,-7.096560565282573,-1.0088321181529867,0.0,0.0
2004-03-22,86.17086,43.922123,-6.445416418444211,-0.8640760835039424,0.0,-0.0
2004-03-23,86.187111,43.996937,-6.586921775166076,-0.8955341783361155,0.0,0.0
2004-03-24,85.838387,43.937870000000004,-6.811094291185952,-0.9453700321234829,0.0,0.0
2004-03-25,87.19268000000001,44.950146000000004,-7.591334583844784,-1.1188254665109463,0.0,0.0
2004-03-26,87.354874,45.064213,-7.6696676822781455,-1.1362397192014515,0.0,0.0
2004-03-29,88.75779,45.928391,-8.0889984922226,-1.2294612670698675,0.0,0.0
2004-03-30,89.203796,46.303268,-8.433475954393074,-1.306042146575404,0.0,0.0
2004-03-31,89.609261,46.405879999999996,-8.244383495307105,-1.2640049499082329,0.0,-0.0
2004-04-01,90.622925,46.914906,-8.30407591571911,-1.2772751883330138,0.0,0.0
2004-04-02,90.914925,47.510769,-9.268540962172438,-1.4916856784834331,0.0,0.0
2004-04-05,91.515045,47.64888,-8.959648381949634,-1.4230156838859627,0.0,-0.0
2004-04-06,90.923019,47.068806,-8.328502771434543,-1.2827055293557799,0.0,-0.0
2004-04-07,91.231148,47.423965,-8.769278921499762,-1.3806945966938171,0.0,0.0
2004-04-08,90.760811,47.001728,-8.349266912047398,-1.2873216111751533,0.0,-0.0
2004-04-12,90.906807,47.124043,-8.461190135353661,-1.3122032937789532,0.0,0.0
2004-04-13,89.260551,46.027054,-7.794282984018906,-1.1639429812582085,0.0,-0.0
2004-04-14,89.147049,45.884979,-7.608198885410928,-1.1225745740375883,0.0,-0.0
2004-04-15,88.555061,45.529835,-7.4513133650587235,-1.0876973107921053,0.0,-0.0
2004-04-16,89.365959,45.877087,-7.372647439060643,-1.0702090671140059,0.0,-0.0
2004-04-19,89.52820600000001,46.216465,-7.926029022367928,-1.1932314793345944,0.0,0.0
2004-04-20,88.149582,45.194416,-7.149511917344526,-1.02060374781596,0.0,-0.0
2004-04-21,89.18759200000001,45.932327,-7.667496128922366,-1.135756960576748,0.0,0.0
2004-04-22,90.54186999999999,46.56374,-7.644645595263199,-1.1306770521445269,0.0,-0.0
2004-04-23,90.31480400000001,46.465046,-7.66360073539326,-1.1348909745682598,0.0,0.0
2004-04-26,90.22560899999999,46.56374,-7.9609065952631966,-1.2009851221723842,0.0,0.0
2004-04-27,90.08773000000001,46.44532,-7.849079554107746,-1.1761248218490261,0.0,-0.0
2004-04-28,88.790222,45.474585999999995,-7.099651697369154,-1.0095193085786438,0.0,-0.0
2004-04-29,87.257561,44.570938,-6.726837569198011,-0.9266388970488264,0.0,-0.0
2004-04-30,86.365501,43.844879,-6.087895048211067,-0.784595409203894,0.0,-0.0
2004-05-03,87.427849,44.420982,-6.240345219362652,-0.8184866487468176,0.0,0.0
2004-05-04,87.403511,44.669579,-6.788886670748539,-0.9404330499066881,0.0,0.0
2004-05-05,88.182037,44.866890000000005,-6.426420024628143,-0.8598529899619096,0.0,-0.0
2004-05-06,86.868301,44.211838,-6.358882239195339,-0.8448386462782557,0.0,-0.0
2004-05-07,85.027466,42.953049,-5.545374916614591,-0.6639876093050519,0.0,-0.0
2004-05-10,83.551537,42.191444,-5.415347410330298,-0.635081158565366,0.0,-0.0
2004-05-11,84.508438,43.110882000000004,-6.397217083087213,-0.8533608759836475,0.0,0.0
2004-05-12,84.776054,43.438419,-6.820261170926486,-0.9474079236837271,0.0,0.0
2004-05-13,84.75988000000001,42.842556,-5.579970124473164,-0.671678479493753,0.0,-0.0
2004-05-14,84.192223,42.676815000000005,-5.798137773289739,-0.7201793895990422,0.0,0.0
2004-05-17,83.64885699999999,42.270386,-5.484488264078763,-0.6504518808078585,0.0,-0.0
2004-05-18,84.28141,42.747849,-5.858736442327356,-0.7336510964054197,0.0,0.0
2004-05-19,83.770515,42.443996000000006,-5.7289125627191595,-0.7047899139681884,0.0,-0.0
2004-05-20,84.18408199999999,42.530819,-5.498424667694991,-0.6535500865347305,0.0,-0.0
2004-05-21,84.58142099999999,42.929371,-5.941491360268728,-0.7520483650087937,0.0,0.0
2004-05-24,85.514038,43.485783000000005,-6.182151152798525,-0.8055495097786981,0.0,0.0
2004-05-25,86.941277,44.393372,-6.668697460907126,-0.9137137535592946,0.0,0.0
2004-05-26,87.484619,44.697205,-6.766032167564617,-0.9353522590083254,0.0,0.0
2004-05-27,87.622505,44.709061,-6.65314629274566,-0.9102565690815648,0.0,-0.0
2004-05-28,88.555061,44.787979,-5.887000538953274,-0.7399344955120095,0.0,-0.0
2004-06-01,88.96055600000001,45.214157,-6.380164728343075,-0.849569962303204,0.0,0.0
2004-06-02,88.636139,45.064213,-6.388402682278141,-0.851401344111751,0.0,0.0
2004-06-03,87.314316,44.196064,-5.879605432970152,-0.7382904874638317,0.0,-0.0
2004-06-04,88.133362,44.748508,-6.22546911207904,-0.815179537238797,0.0,0.0
2004-06-07,89.511955,45.557442,-6.552632797571633,-0.8879113862817878,0.0,0.0
2004-06-08,89.568733,45.514046,-6.404347929120519,-0.8549461363295882,0.0,-0.0
2004-06-09,88.27932,44.68932,-5.954704481747115,-0.7549857776843655,0.0,-0.0
2004-06-10,88.75779,44.866890000000005,-5.850667024628137,-0.7318571819338894,0.0,-0.0
2004-06-14,87.354874,43.986897,-5.397987953909535,-0.6312219730265971,0.0,-0.0
2004-06-15,88.571274,44.787979,-5.870787538953266,-0.7363301790159439,0.0,0.0
2004-06-16,88.587517,44.874775,-6.037566710445645,-0.7734069025717233,0.0,0.0
2004-06-17,88.506416,44.760349,-5.877383607547046,-0.7377965528419927,0.0,-0.0
2004-06-18,88.107239,44.914246,-6.601075137319867,-0.8986806161752371,0.0,0.0
2004-06-21,88.24544499999999,44.736686999999996,-6.088459789561739,-0.7847209570091267,0.0,-0.0
2004-06-22,88.85515600000001,45.083942,-6.21098718950627,-0.8119600570424265,0.0,0.0
2004-06-23,89.781929,45.76265,-6.715370141039159,-0.9240895699359924,0.0,0.0
2004-06-24,89.43235,45.596920000000004,-6.715482984978621,-0.9241146563032584,0.0,0.0
2004-06-25,89.920128,46.133022,-7.358155146062131,-1.0669872814654322,0.0,0.0
2004-06-28,89.391716,46.038063,-7.686332084737373,-1.1399443871025703,0.0,0.0
2004-06-29,89.635597,46.421848,-8.25171837915417,-1.265635569956755,0.0,0.0
2004-06-30,90.318481,46.68298,-8.119469727397728,-1.2362353357553146,0.0,-0.0
2004-07-01,89.017723,45.832333,-7.626513027256294,-1.1266459959560802,0.0,-0.0
2004-07-02,89.123436,45.974747,-7.821100957378846,-1.1699048923031867,0.0,0.0
2004-07-06,87.993462,45.151821000000005,-7.215814075569369,-1.0353433988746437,0.0,-0.0
2004-07-07,88.277939,45.09642,-6.814515893454399,-0.9461306894663023,0.0,-0.0
2004-07-08,86.985413,44.277412,-6.380042692689059,-0.8495428325233436,0.0,-0.0
2004-07-09,87.676369,44.570187,-6.30644597489885,-0.83318152591831,0.0,-0.0
2004-07-12,87.237381,44.313034,-6.203188935199108,-0.8102264249792794,0.0,-0.0
2004-07-13,87.16423,44.372368,-6.401454428071219,-0.8543028813142689,0.0,0.0
2004-07-14,87.001633,44.115208,-6.021791627838738,-0.7698999396119474,0.0,-0.0
2004-07-15,87.14798,44.214115,-6.0840046296336965,-0.7837305291782967,0.0,0.0
2004-07-16,86.822815,43.719551,-5.366308469880295,-0.6241792982055656,0.0,-0.0
2004-07-19,86.904076,43.66415,-5.16822628776535,-0.5801435937354967,0.0,-0.0
2004-07-20,88.204796,44.530628,-5.694602987041492,-0.6971625427483049,0.0,0.0
2004-07-21,86.123642,43.133984000000005,-4.830727058452624,-0.5051140470988035,0.0,-0.0
2004-07-22,86.164322,43.205196,-4.940208066751566,-0.5294528002115887,0.0,0.0
2004-07-23,85.172501,42.587996999999994,-4.630573916480529,-0.46061794697242103,0.0,-0.0
2004-07-26,84.31081400000001,42.030105999999996,-4.315865434245694,-0.3906550175965965,0.0,-0.0
2004-07-27,85.196899,42.813511,-5.081705456804187,-0.5609091239713275,0.0,0.0
2004-07-28,85.115623,42.777901,-5.087892518064578,-0.5622845712644248,0.0,0.0
2004-07-29,86.22934000000001,43.284328,-5.042051563531771,-0.5520936560347999,0.0,-0.0
2004-07-30,86.17241700000001,43.52174,-5.599592792232954,-0.6760408001687295,0.0,0.0
2004-08-02,86.375687,43.363461,-5.0625681689595154,-0.5566547082389849,0.0,-0.0
2004-08-03,85.278183,42.742283,-4.850226710144682,-0.5094490200378762,0.0,-0.0
2004-08-04,84.904236,42.706672999999995,-5.149084771405057,-0.5758882379606816,0.0,0.0
2004-08-05,83.489693,41.919334,-4.903407329441876,-0.5212716181630702,0.0,-0.0
2004-08-06,82.310936,41.040981,-4.230027440681525,-0.37157234960224866,0.0,-0.0
2004-08-09,82.245903,40.910412,-4.019736440617152,-0.3248224994507781,0.0,-0.0
2004-08-10,83.636032,41.551373,-3.98116827362702,-0.3162483996231411,0.0,-0.0
2004-08-11,83.066994,41.495979,-4.433399852044829,-0.41678412639377693,0.0,0.0
2004-08-12,81.920738,40.898548,-4.319884446255813,-0.39154848526365066,0.0,-0.0
2004-08-13,81.912598,40.890644,-4.3113576961351185,-0.3896529010955243,0.0,-0.0
2004-08-16,83.188911,41.590942,-4.511726347959723,-0.43419691127658283,0.0,0.0
2004-08-17,83.68480699999999,41.852074,-4.566465696203295,-0.44636603086321663,0.0,0.0
2004-08-18,84.692856,42.746246,-5.443910280327913,-0.6414309780625183,0.0,0.0
2004-08-19,84.32708000000001,42.38224,-5.042125925516018,-0.5521101874680016,0.0,-0.0
2004-08-20,85.440804,43.133984000000005,-5.5135650584526275,-0.6569159509746615,0.0,0.0
2004-08-23,85.034309,42.975719,-5.58633495624467,-0.6730934469981452,0.0,0.0
2004-08-24,85.261925,43.094398,-5.608971137111794,-0.6781257026021212,0.0,0.0
2004-08-25,85.920425,43.339718,-5.467764550523825,-0.6467340274407142,0.0,-0.0
2004-08-26,85.717201,43.08651,-5.137062125351676,-0.5732154802047733,0.0,-0.0
2004-08-27,86.188675,43.426769,-5.383074427137757,-0.6279065427818545,0.0,0.0
2004-08-30,85.440804,42.932204999999996,-5.08808426738436,-0.5623271991085252,0.0,-0.0
2004-08-31,86.156181,42.864948,-4.230885960088358,-0.3717632072880711,0.0,-0.0
2004-09-01,86.595192,43.62064,-5.385363033495182,-0.6284153234915976,0.0,0.0
2004-09-02,87.497551,44.388206,-6.1015301877386605,-0.7876266408282349,0.0,0.0
2004-09-03,87.034149,43.897591,-5.5303980771030155,-0.6606581039876847,0.0,-0.0
2004-09-07,87.635773,44.451519,-6.0968129891546,-0.7865779591116039,0.0,0.0
2004-09-08,87.18860600000001,44.214115,-6.043378629633693,-0.7746989519273806,0.0,-0.0
2004-09-09,87.432503,44.582073,-6.575375359505955,-0.8929672914901164,0.0,0.0
2004-09-10,87.879601,44.993546,-6.9959288868860625,-0.9864606620084645,0.0,0.0
2004-09-13,88.326759,45.234894,-7.057688752287007,-1.0001905146982386,0.0,0.0
2004-09-14,88.19664,45.14389,-6.9959123919651915,-0.9864569950180619,0.0,-0.0
2004-09-15,87.668228,44.870907,-6.94869946177829,-0.975961075502848,0.0,-0.0
2004-09-16,88.367386,45.353596,-7.267362432047477,-1.0468031282029004,0.0,0.0
2004-09-17,88.127052,45.274445,-7.340794870964075,-1.0631279139262888,0.0,0.0
2004-09-20,87.784897,45.072674,-7.257485949076113,-1.0446074845529416,0.0,-0.0
2004-09-21,88.49369,45.412926,-7.2661644903294444,-1.0465368134495772,0.0,0.0
2004-09-22,87.173859,44.645382,-6.96751572633174,-0.9801441244588898,0.0,-0.0
2004-09-23,87.401955,44.601859999999995,-6.64764716829113,-0.9090340572092788,0.0,-0.0
2004-09-24,87.646385,44.683155,-6.574639669690669,-0.8928037400846256,0.0,-0.0
2004-09-27,87.01091,44.207240999999996,-6.2065797864745775,-0.8109802460603793,0.0,-0.0
2004-09-28,87.47525,44.734718,-6.854502862564317,-0.955020203584015,0.0,0.0
2004-09-29,87.866325,45.151127,-7.341487674179703,-1.063281931199996,0.0,0.0
2004-09-30,88.273689,45.151127,-6.934123674179702,-0.9727207281467317,0.0,-0.0
2004-10-01,89.854202,46.28931,-7.753637452092377,-1.1549070618593262,0.0,0.0
2004-10-04,90.04164899999999,46.551064000000004,-8.118137379103032,-1.2359391410389096,0.0,0.0
2004-10-05,89.878677,46.507435,-8.189111195776135,-1.2517173497740899,0.0,0.0
2004-10-06,90.408234,46.808842,-8.295115323512462,-1.275283156611252,0.0,0.0
2004-10-07,89.19433599999999,46.027561,-7.861567068319417,-1.1789009245732571,0.0,-0.0
2004-10-08,88.49369,45.448559,-7.341301927962377,-1.0632406379072563,0.0,-0.0
2004-10-11,88.70549,45.66272,-7.5810919928153595,-1.116548433277751,0.0,0.0
2004-10-12,88.346985,45.555640999999994,-7.713805123360146,-1.1460519258865747,0.0,0.0
2004-10-13,87.589363,44.893333,-7.074852991409685,-1.0040063014256952,0.0,-0.0
2004-10-14,87.01091,44.599876,-7.034508611580691,-0.9950373312325718,0.0,-0.0
2004-10-15,87.410103,45.059898,-7.605339868162389,-1.1219389851255153,0.0,0.0
2004-10-18,87.66265899999999,45.250259,-7.7541881216701825,-1.1550294813648565,0.0,0.0
2004-10-19,87.10054000000001,44.782295,-7.329535986361407,-1.0606249481888759,0.0,-0.0
