Date,Open,High,Low,Close,Adj Close,Volume
2003-05-02,80.250000,81.800003,80.129997,81.650002,65.631790,1401500
2003-05-05,81.900002,82.269997,81.599998,81.849998,65.792534,586900
2003-05-06,81.970001,82.699997,81.849998,82.300003,66.154289,632400
2003-05-07,81.949997,82.550003,81.669998,82.040001,65.945236,744000
2003-05-08,81.620003,81.949997,81.220001,81.449997,65.471016,905200
2003-05-09,81.650002,82.540001,81.500000,82.489998,66.306953,914400
2003-05-12,82.400002,83.519997,82.089996,83.250000,66.917885,801900
2003-05-13,83.000000,83.739998,82.750000,83.349998,66.998268,1398500
2003-05-14,83.750000,83.750000,82.930000,83.510002,67.126884,839900
2003-05-15,83.620003,83.900002,83.120003,83.800003,67.359993,723000
2003-05-16,83.650002,83.750000,82.980003,83.120003,66.813393,960900
2003-05-19,82.709999,82.989998,81.470001,81.519997,65.527267,921400
2003-05-20,81.519997,82.169998,80.879997,81.400002,65.430801,1630500
2003-05-21,81.400002,82.050003,81.070000,81.830002,65.776436,538100
2003-05-22,81.970001,83.040001,81.820000,82.550003,66.355186,786100
2003-05-23,82.699997,83.459999,82.430000,83.389999,67.030426,621300
2003-05-27,83.059998,85.019997,83.050003,84.800003,68.163811,881300
2003-05-28,85.250000,85.470001,84.849998,84.980003,68.308472,831800
2003-05-29,85.250000,85.860001,84.779999,85.099998,68.404938,936400
2003-05-30,85.389999,87.139999,85.199997,87.129997,70.036674,813900
2003-06-02,87.800003,88.349998,87.250000,87.349998,70.213524,957400
2003-06-03,87.400002,87.440002,86.720001,87.290001,70.165321,709400
2003-06-04,87.290001,88.639999,87.220001,88.510002,71.145958,672000
2003-06-05,88.160004,89.349998,87.620003,89.250000,71.740776,671800
2003-06-06,90.250000,90.930000,88.650002,88.650002,71.258476,690900
2003-06-09,88.430000,88.650002,87.019997,87.199997,70.092957,647600
2003-06-10,87.400002,88.290001,87.250000,88.150002,70.856567,964000
2003-06-11,88.000000,89.449997,87.599998,89.449997,71.901566,566100
2003-06-12,89.900002,89.940002,89.019997,89.680000,72.086426,797700
2003-06-13,89.940002,89.940002,88.250000,88.610001,71.226349,1828300
2003-06-16,89.150002,90.250000,88.709999,90.199997,72.504417,912200
2003-06-17,90.300003,90.489998,89.660004,90.129997,72.448128,1039100
2003-06-18,89.650002,90.339996,89.349998,89.949997,72.303459,952100
2003-06-19,89.800003,90.419998,88.680000,88.809998,71.387093,1053700
2003-06-20,89.050003,89.250000,88.320000,88.400002,71.216331,1230900
2003-06-23,88.650002,88.650002,87.000000,87.300003,70.330147,1608400
2003-06-24,87.019997,87.910004,86.970001,87.349998,70.370430,1177200
2003-06-25,87.400002,88.629997,87.400002,87.510002,70.499344,1085400
2003-06-26,87.589996,88.660004,87.589996,88.449997,71.256592,640700
2003-06-27,88.510002,89.190002,88.080002,88.080002,70.958527,816700
2003-06-30,88.639999,88.959999,87.440002,87.720001,70.668495,1357900
2003-07-01,87.459999,88.519997,86.750000,88.480003,71.280792,1229900
2003-07-02,88.500000,89.610001,88.500000,89.610001,72.191086,890300
2003-07-03,89.000000,89.800003,89.000000,89.110001,71.788292,478300
2003-07-07,90.099998,90.800003,89.940002,90.650002,73.028931,1157500
2003-07-08,90.430000,91.690002,90.339996,91.419998,73.649246,1161400
2003-07-09,91.419998,91.949997,91.010002,91.750000,73.915108,815600
2003-07-10,91.220001,91.220001,89.870003,90.099998,72.585831,1021700
2003-07-11,90.150002,91.139999,90.150002,91.110001,73.399521,617000
2003-07-14,92.070000,92.550003,91.660004,91.949997,74.076241,704800
2003-07-15,92.589996,92.669998,91.279999,91.800003,73.955376,922900
2003-07-16,92.320000,92.320000,90.730003,91.129997,73.415665,1013800
2003-07-17,90.699997,90.699997,89.239998,89.519997,72.118622,1039500
2003-07-18,90.000000,90.690002,89.489998,90.300003,72.747002,745100
2003-07-21,90.500000,90.500000,89.250000,89.669998,72.239441,1045900
2003-07-22,90.000000,90.489998,89.099998,90.349998,72.787277,890900
2003-07-23,90.339996,90.550003,89.260002,90.309998,72.755028,536100
2003-07-24,90.610001,91.199997,89.610001,89.730003,72.287758,1112700
2003-07-25,89.730003,90.599998,89.080002,90.419998,72.843689,1388900
2003-07-28,90.550003,91.339996,90.279999,90.980003,73.294815,516600
2003-07-29,91.099998,91.370003,90.120003,91.099998,73.391487,794500
2003-07-30,91.300003,91.300003,90.349998,90.900002,73.230339,550500
2003-07-31,91.459999,91.910004,90.760002,90.849998,73.190071,1067700
2003-08-01,91.150002,91.150002,89.830002,90.129997,72.610008,528900
2003-08-04,90.199997,90.470001,89.000000,89.980003,72.489182,755900
2003-08-05,89.989998,89.989998,87.900002,88.000000,70.894066,542000
2003-08-06,88.099998,88.919998,87.779999,88.099998,70.974625,1133900
2003-08-07,88.169998,88.489998,87.550003,88.489998,71.288857,815000
2003-08-08,88.489998,88.839996,88.290001,88.699997,71.458000,616500
2003-08-11,88.660004,89.529999,88.660004,89.269997,71.917206,291900
2003-08-12,89.470001,90.440002,89.400002,90.400002,72.827545,372200
2003-08-13,90.849998,90.849998,90.050003,90.410004,72.835602,448900
2003-08-14,90.400002,91.080002,90.029999,91.000000,73.310883,654200
2003-08-15,91.000000,91.349998,90.660004,91.349998,73.592873,222600
2003-08-18,91.199997,92.650002,91.199997,92.650002,74.640175,814000
2003-08-19,92.949997,93.239998,92.260002,93.239998,75.115479,866400
2003-08-20,92.699997,93.379997,92.500000,93.139999,75.034912,434200
2003-08-21,93.449997,94.419998,93.309998,94.199997,75.888908,1128700
2003-08-22,95.000000,95.099998,93.099998,93.290001,75.155785,2170200
2003-08-25,93.290001,93.290001,92.400002,92.760002,74.728775,1851800
2003-08-26,92.650002,93.050003,91.690002,92.849998,74.801308,1596500
2003-08-27,92.849998,93.540001,92.699997,93.400002,75.244415,784900
2003-08-28,95.790001,95.790001,92.889999,94.400002,76.049995,1213800
2003-08-29,94.459999,95.230003,94.250000,94.900002,76.452812,531900
2003-09-02,95.349998,96.330002,94.769997,96.330002,77.604820,754400
2003-09-03,96.550003,96.760002,96.269997,96.599998,77.822357,1450900
2003-09-04,96.349998,96.800003,95.940002,96.629997,77.846458,1839000
2003-09-05,96.449997,96.900002,95.779999,96.199997,77.500099,769600
2003-09-08,96.440002,97.220001,96.349998,97.050003,78.184891,745100
2003-09-09,96.949997,96.949997,96.269997,96.489998,77.733704,594100
2003-09-10,96.250000,96.250000,94.379997,94.650002,76.251396,1026000
2003-09-11,94.849998,95.430000,94.459999,95.019997,76.549454,1511500
2003-09-12,94.809998,95.639999,94.220001,95.449997,76.895859,769800
2003-09-15,95.699997,95.949997,95.279999,95.419998,76.871704,542300
2003-09-16,95.589996,96.690002,95.559998,96.650002,77.862625,610900
2003-09-17,96.550003,96.790001,96.160004,96.349998,77.620949,1140200
2003-09-18,96.449997,97.699997,96.199997,97.699997,78.708496,2101400
2003-09-19,97.739998,97.739998,96.989998,97.139999,78.419556,916200
2003-09-22,96.599998,96.599998,96.000000,96.480003,77.886719,1370700
2003-09-23,96.480003,97.000000,96.260002,96.949997,78.266151,525200
2003-09-24,97.099998,97.099998,95.330002,95.400002,77.014847,892900
2003-09-25,95.550003,96.050003,93.790001,93.790001,75.715103,2506100
2003-09-26,94.000000,94.250000,93.000000,93.000000,75.077362,1594800
2003-09-29,93.449997,94.250000,93.099998,94.139999,75.997643,1209000
2003-09-30,93.809998,94.400002,93.000000,93.349998,75.359901,1798900
2003-10-01,93.849998,95.580002,93.750000,95.580002,77.160156,753600
2003-10-02,95.500000,96.199997,95.250000,96.199997,77.660675,510700
2003-10-03,97.199997,97.680000,96.750000,97.250000,78.508339,2000100
2003-10-06,97.360001,97.879997,97.010002,97.879997,79.016907,653700
2003-10-07,97.400002,98.199997,97.059998,98.169998,79.251022,1290000
2003-10-08,98.360001,98.440002,97.699997,97.919998,79.049187,1130900
2003-10-09,98.760002,99.339996,97.900002,98.300003,79.355980,996800
2003-10-10,98.500000,98.879997,98.190002,98.699997,79.678879,867100
2003-10-13,98.910004,99.800003,98.790001,99.760002,80.534615,735400
2003-10-14,99.699997,99.900002,99.050003,99.900002,80.647614,453200
2003-10-15,100.239998,100.250000,98.870003,98.870003,79.816109,1178600
2003-10-16,98.980003,99.809998,98.900002,99.599998,80.405434,572500
2003-10-17,99.550003,99.750000,98.010002,98.010002,79.121857,1438800
2003-10-20,98.400002,98.830002,98.000000,98.830002,79.783836,619400
2003-10-21,98.599998,99.190002,98.339996,98.949997,79.880684,533300
2003-10-22,98.339996,98.500000,97.519997,97.650002,78.831230,928600
2003-10-23,97.209999,97.980003,96.800003,97.250000,78.508339,1621600
2003-10-24,96.919998,97.699997,96.709999,97.500000,78.710152,1474400
2003-10-27,98.000000,98.830002,97.900002,98.339996,79.388229,667800
2003-10-28,98.750000,100.169998,98.559998,100.169998,80.865585,540900
2003-10-29,99.650002,100.440002,99.470001,100.220001,80.905960,759400
2003-10-30,100.900002,101.120003,100.040001,100.410004,81.059334,1348000
2003-10-31,100.500000,100.839996,100.180000,100.500000,81.131996,714400
2003-11-03,101.150002,101.790001,100.760002,101.519997,81.955437,1423500
2003-11-04,101.620003,102.129997,101.279999,101.699997,82.100746,1304800
2003-11-05,101.250000,102.150002,100.830002,102.150002,82.464035,1261300
2003-11-06,102.150002,103.099998,101.650002,103.099998,83.230919,499800
2003-11-07,103.199997,103.209999,102.360001,102.360001,82.633545,925700
2003-11-10,102.900002,102.900002,101.379997,101.379997,81.842438,749100
2003-11-11,101.300003,101.669998,100.820000,101.199997,81.697083,963800
2003-11-12,101.400002,103.980003,101.370003,103.059998,83.198639,1505800
2003-11-13,102.839996,103.400002,102.690002,103.349998,83.432747,1133200
2003-11-14,103.309998,103.879997,102.010002,102.010002,82.350998,1462200
2003-11-17,101.900002,102.000000,100.370003,101.309998,81.785866,959700
2003-11-18,101.769997,102.099998,100.099998,100.129997,80.833305,1429700
2003-11-19,100.360001,100.940002,100.000000,100.730003,81.317703,1882600
2003-11-20,99.949997,101.339996,99.949997,100.099998,80.809097,801700
2003-11-21,100.650002,100.849998,100.309998,100.849998,81.414528,711400
2003-11-24,100.949997,102.639999,100.949997,102.620003,82.843407,1272300
2003-11-25,102.800003,103.629997,102.529999,103.250000,83.352020,876000
2003-11-26,103.800003,103.980003,102.809998,103.870003,83.852524,563900
2003-11-28,103.699997,104.279999,103.629997,104.150002,84.078568,333800
2003-12-01,104.720001,105.699997,104.690002,105.500000,85.168388,2062400
2003-12-02,105.570000,105.980003,105.000000,105.550003,85.208771,2774100
2003-12-03,105.830002,105.989998,104.309998,104.349998,84.240005,855900
2003-12-04,104.510002,104.580002,103.250000,104.110001,84.046310,826100
2003-12-05,103.699997,103.839996,102.959999,103.199997,83.311638,646300
2003-12-08,103.199997,104.010002,103.199997,103.989998,83.949425,374400
2003-12-09,104.199997,104.360001,102.419998,102.480003,82.730423,1343300
2003-12-10,102.570000,102.720001,101.410004,101.779999,82.165314,2712000
2003-12-11,102.000000,103.709999,101.870003,103.650002,83.674919,1076300
2003-12-12,103.760002,103.940002,102.500000,103.760002,83.763718,1248000
2003-12-15,105.199997,105.199997,102.300003,102.300003,82.585114,1797800
2003-12-16,102.379997,102.800003,101.500000,102.510002,82.754631,2281500
2003-12-17,102.500000,102.919998,101.820000,102.800003,82.988724,852900
2003-12-18,102.849998,104.489998,102.720001,104.260002,84.167374,1754500
2003-12-19,104.089996,104.199997,103.360001,103.660004,83.872864,1293700
2003-12-22,103.750000,104.580002,103.650002,104.500000,84.552528,831600
2003-12-23,104.459999,105.099998,104.169998,105.099998,85.037956,1937400
2003-12-24,104.900002,104.989998,104.540001,104.699997,84.714348,245300
2003-12-26,104.839996,105.389999,104.750000,104.750000,84.754768,448900
2003-12-29,105.300003,106.150002,105.220001,105.900002,85.685257,794500
2003-12-30,106.019997,106.279999,105.769997,106.169998,85.903740,1753600
2003-12-31,106.349998,106.690002,105.309998,105.400002,85.280708,3571100
2004-01-02,105.610001,106.279999,105.199997,105.750000,85.563889,2838900
2004-01-05,106.410004,106.459999,105.620003,106.349998,86.049370,1157700
2004-01-06,106.320000,106.830002,106.080002,106.349998,86.049370,1850900
2004-01-07,106.440002,107.199997,106.080002,107.199997,86.737129,855800
2004-01-08,107.410004,107.480003,106.500000,106.989998,86.567192,657500
2004-01-09,106.730003,108.050003,106.320000,106.849998,86.453957,953500
2004-01-12,107.449997,107.860001,107.010002,107.860001,87.271149,1210800
2004-01-13,107.900002,107.900002,106.459999,107.099998,86.656227,1036300
2004-01-14,107.449997,107.860001,107.139999,107.800003,87.222580,1127900
2004-01-15,107.849998,108.400002,107.040001,108.199997,87.546249,1694900
2004-01-16,108.660004,108.879997,108.139999,108.660004,87.918427,840200
2004-01-20,109.040001,109.900002,108.830002,109.690002,88.751839,1179700
2004-01-21,109.699997,110.269997,109.160004,110.000000,89.002640,852100
2004-01-22,110.050003,110.620003,109.459999,109.610001,88.687119,815000
2004-01-23,109.800003,110.500000,109.430000,109.650002,88.719444,898000
2004-01-26,109.650002,110.589996,109.150002,110.550003,89.447662,850600
2004-01-27,110.550003,110.550003,109.550003,109.599998,88.678970,1371200
2004-01-28,110.080002,110.250000,107.849998,108.099998,87.465317,1120900
2004-01-29,108.300003,108.500000,106.500000,107.580002,87.044571,1927200
2004-01-30,107.550003,107.940002,106.800003,107.699997,87.141670,1267500
2004-02-02,107.800003,108.790001,107.099998,108.019997,87.400627,2531800
2004-02-03,107.650002,107.959999,107.300003,107.660004,87.109306,1139000
2004-02-04,107.199997,107.470001,106.400002,106.519997,86.186897,1145800
2004-02-05,107.000000,107.449997,106.699997,107.099998,86.656227,1520200
2004-02-06,107.000000,109.000000,107.000000,108.959999,88.161171,1049900
2004-02-09,109.000000,109.900002,109.000000,109.550003,88.638519,1066400
2004-02-10,109.430000,110.040001,109.379997,109.910004,88.929825,667300
2004-02-11,110.050003,111.040001,109.580002,111.000000,89.811760,1210900
2004-02-12,110.870003,111.349998,110.760002,110.760002,89.617584,1407300
2004-02-13,111.000000,111.529999,110.099998,110.500000,89.407196,888100
2004-02-17,111.050003,111.800003,110.940002,111.800003,90.459068,1399700
2004-02-18,111.750000,111.800003,110.900002,111.110001,89.900772,1115100
2004-02-19,111.699997,111.900002,109.830002,109.849998,88.881287,1087100
2004-02-20,110.360001,110.360001,108.769997,109.150002,88.314857,1566400
2004-02-23,109.660004,109.800003,107.919998,108.239998,87.578583,1784400
2004-02-24,107.800003,108.730003,107.519997,108.110001,87.473412,1697700
2004-02-25,108.220001,109.139999,108.099998,109.139999,88.306801,1018100
2004-02-26,108.849998,109.970001,108.559998,109.680000,88.743713,918900
2004-02-27,109.900002,110.589996,109.699997,110.300003,89.245361,727700
2004-03-01,110.500000,112.120003,110.500000,112.019997,90.637085,1728800
2004-03-02,112.000000,112.419998,111.570000,111.599998,90.297211,1652900
2004-03-03,111.400002,111.800003,110.580002,111.699997,90.378136,2358600
2004-03-04,111.550003,112.330002,111.449997,112.320000,90.879799,643500
2004-03-05,111.849998,113.320000,111.760002,112.919998,91.365265,790800
2004-03-08,113.050003,113.480003,111.500000,111.500000,90.216301,964300
2004-03-09,111.650002,111.910004,110.720001,111.000000,89.811760,1309700
2004-03-10,111.199997,111.290001,109.000000,109.029999,88.217827,1262100
2004-03-11,108.730003,109.730003,107.610001,107.680000,87.125488,2235700
2004-03-12,108.199997,109.720001,108.110001,109.389999,88.509064,1221500
2004-03-15,109.260002,109.370003,107.650002,108.099998,87.465317,1398400
2004-03-16,108.349998,108.910004,107.389999,107.720001,87.157875,1746600
2004-03-17,108.410004,109.489998,108.370003,109.349998,88.476730,1268000
2004-03-18,109.199997,109.440002,108.070000,109.080002,88.258255,1097900
2004-03-19,108.739998,109.089996,107.550003,107.699997,87.338631,1480500
2004-03-22,107.160004,107.269997,105.949997,106.260002,86.170860,3063000
2004-03-23,106.709999,107.050003,105.900002,106.279999,86.187111,1662800
2004-03-24,106.500000,106.760002,105.639999,105.849998,85.838387,1434500
2004-03-25,106.519997,107.800003,106.400002,107.519997,87.192680,931900
2004-03-26,107.349998,108.440002,107.349998,107.720001,87.354874,931600
2004-03-29,108.489998,109.519997,108.480003,109.449997,88.757790,1056300
2004-03-30,109.279999,110.019997,109.000000,110.000000,89.203796,908500
2004-03-31,110.080002,110.709999,109.500000,110.500000,89.609261,1613000
2004-04-01,110.339996,111.750000,110.339996,111.750000,90.622925,1769100
2004-04-02,112.660004,112.820000,111.709999,112.110001,90.914925,1509400
2004-04-05,112.110001,113.010002,112.070000,112.849998,91.515045,1228800
2004-04-06,112.459999,112.750000,111.959999,112.120003,90.923019,1113600
2004-04-07,112.300003,112.919998,111.589996,112.500000,91.231148,1558200
2004-04-08,113.379997,113.379997,111.500000,111.919998,90.760811,1126300
2004-04-12,112.139999,112.769997,111.769997,112.099998,90.906807,994000
2004-04-13,112.580002,112.580002,109.959999,110.070000,89.260551,1962300
2004-04-14,109.500000,110.680000,109.099998,109.930000,89.147049,2276500
2004-04-15,109.800003,110.339996,108.570000,109.199997,88.555061,1372100
2004-04-16,109.500000,110.250000,109.000000,110.199997,89.365959,897000
2004-04-19,109.959999,110.480003,109.559998,110.400002,89.528206,1127800
2004-04-20,110.739998,111.029999,108.699997,108.699997,88.149582,1139800
2004-04-21,109.050003,109.980003,108.610001,109.980003,89.187592,1161700
2004-04-22,109.800003,111.839996,109.730003,111.650002,90.541870,2373600
2004-04-23,111.699997,111.949997,110.599998,111.370003,90.314804,986200
2004-04-26,111.699997,112.029999,110.620003,111.260002,90.225609,728900
2004-04-27,111.150002,112.089996,110.620003,111.089996,90.087730,947300
2004-04-28,110.779999,110.779999,108.930000,109.489998,88.790222,1671600
2004-04-29,109.449997,109.699997,107.139999,107.599998,87.257561,2284200
2004-04-30,107.750000,108.050003,106.500000,106.500000,86.365501,2704500
2004-05-03,106.949997,108.150002,106.900002,107.809998,87.427849,2709100
2004-05-04,108.000000,108.959999,107.500000,107.779999,87.403511,2185900
2004-05-05,108.050003,108.930000,107.809998,108.739998,88.182037,2723300
2004-05-06,108.290001,108.290001,106.500000,107.120003,86.868301,1811800
2004-05-07,106.720001,107.730003,104.849998,104.849998,85.027466,2800800
2004-05-10,104.230003,104.440002,102.570000,103.029999,83.551537,3476500
2004-05-11,103.500000,104.910004,103.480003,104.209999,84.508438,1120100
2004-05-12,104.190002,104.580002,102.320000,104.540001,84.776054,2420500
2004-05-13,104.080002,105.099998,103.809998,104.519997,84.759880,1644000
2004-05-14,104.209999,105.070000,103.529999,103.820000,84.192223,1112000
2004-05-17,102.900002,103.750000,101.870003,103.150002,83.648857,1433200
2004-05-18,103.500000,104.000000,103.199997,103.930000,84.281410,1352700
2004-05-19,104.500000,105.550003,103.300003,103.300003,83.770515,2861600
2004-05-20,103.500000,104.269997,103.239998,103.809998,84.184082,1613300
2004-05-21,103.989998,104.690002,103.769997,104.300003,84.581421,1325500
2004-05-24,104.750000,105.449997,104.540001,105.449997,85.514038,1257700
2004-05-25,104.900002,107.400002,104.849998,107.209999,86.941277,1770600
2004-05-26,107.180000,107.930000,107.010002,107.879997,87.484619,1034800
2004-05-27,108.220001,108.830002,107.550003,108.050003,87.622505,1134200
2004-05-28,108.349998,109.199997,108.349998,109.199997,88.555061,884500
2004-06-01,108.980003,109.699997,108.650002,109.699997,88.960556,1785400
2004-06-02,109.809998,109.900002,108.910004,109.300003,88.636139,1303300
2004-06-03,109.099998,109.129997,107.669998,107.669998,87.314316,1515200
2004-06-04,108.620003,109.230003,108.269997,108.680000,88.133362,752500
2004-06-07,109.199997,110.500000,109.080002,110.379997,89.511955,772400
2004-06-08,110.199997,110.449997,109.889999,110.449997,89.568733,687000
2004-06-09,110.169998,110.349998,108.839996,108.860001,88.279320,958400
2004-06-10,109.230003,109.650002,109.010002,109.449997,88.757790,732200
2004-06-14,108.900002,108.919998,107.599998,107.720001,87.354874,909000
2004-06-15,108.519997,109.510002,108.510002,109.220001,88.571274,1109100
2004-06-16,109.199997,109.290001,108.720001,109.239998,88.587517,818500
2004-06-17,109.040001,109.510002,108.370003,109.139999,88.506416,753800
2004-06-18,108.570000,109.370003,108.379997,108.379997,88.107239,735800
2004-06-21,108.660004,109.190002,108.360001,108.550003,88.245445,1302600
2004-06-22,108.500000,109.300003,108.000000,109.300003,88.855156,844100
2004-06-23,109.050003,110.440002,108.889999,110.440002,89.781929,964900
2004-06-24,110.260002,110.760002,109.900002,110.010002,89.432350,1410400
2004-06-25,109.760002,110.800003,109.760002,110.610001,89.920128,1098500
2004-06-28,110.900002,110.989998,109.779999,109.959999,89.391716,838800
2004-06-29,109.769997,110.449997,109.699997,110.260002,89.635597,1253200
2004-06-30,110.449997,111.250000,110.260002,111.099998,90.318481,2581600
2004-07-01,111.099998,111.260002,109.500000,109.500000,89.017723,1695800
2004-07-02,109.739998,109.900002,109.209999,109.629997,89.123436,1284500
2004-07-06,109.379997,109.379997,108.050003,108.239998,87.993462,2157800
2004-07-07,108.029999,108.800003,108.029999,108.589996,88.277939,1290200
2004-07-08,108.169998,108.269997,107.000000,107.000000,86.985413,1279700
2004-07-09,107.360001,107.849998,107.199997,107.849998,87.676369,691600
2004-07-12,107.750000,107.750000,106.500000,107.309998,87.237381,885700
2004-07-13,107.379997,107.699997,107.220001,107.220001,87.164230,471100
2004-07-14,106.680000,108.040001,106.669998,107.019997,87.001633,930000
2004-07-15,107.250000,108.099998,107.120003,107.199997,87.147980,660100
2004-07-16,108.199997,108.220001,106.260002,106.800003,86.822815,1251300
2004-07-19,107.110001,107.320000,106.360001,106.900002,86.904076,723000
2004-07-20,106.919998,108.639999,106.779999,108.500000,88.204796,1311300
2004-07-21,108.400002,108.750000,105.879997,105.940002,86.123642,993100
2004-07-22,105.750000,106.209999,104.599998,105.989998,86.164322,1461200
2004-07-23,105.589996,105.660004,104.440002,104.769997,85.172501,1541200
2004-07-26,104.910004,105.199997,103.220001,103.709999,84.310814,1587600
2004-07-27,103.839996,105.250000,103.839996,104.800003,85.196899,974600
2004-07-28,104.800003,105.040001,103.440002,104.699997,85.115623,1828900
2004-07-29,104.870003,106.070000,104.809998,106.070000,86.229340,1495600
2004-07-30,105.790001,106.370003,105.400002,106.000000,86.172417,1620800
2004-08-02,105.370003,106.250000,104.610001,106.250000,86.375687,1234000
2004-08-03,105.699997,105.919998,104.849998,104.900002,85.278183,881200
2004-08-04,104.470001,105.160004,103.699997,104.440002,84.904236,879600
2004-08-05,104.599998,104.730003,102.559998,102.699997,83.489693,1272600
2004-08-06,102.050003,102.230003,100.800003,101.250000,82.310936,1373200
2004-08-09,101.250000,101.750000,101.080002,101.169998,82.245903,909900
2004-08-10,101.500000,102.879997,101.440002,102.879997,83.636032,1036800
2004-08-11,102.169998,102.589996,100.959999,102.180000,83.066994,1565900
2004-08-12,101.599998,102.019997,100.650002,100.769997,81.920738,1120400
2004-08-13,100.980003,101.410004,100.449997,100.760002,81.912598,842000
2004-08-16,100.870003,102.489998,100.870003,102.330002,83.188911,1003200
2004-08-17,102.660004,103.440002,102.419998,102.940002,83.684807,691800
2004-08-18,102.750000,104.500000,102.190002,104.180000,84.692856,981600
2004-08-19,104.029999,104.059998,103.180000,103.730003,84.327080,1208100
2004-08-20,103.510002,105.120003,103.320000,105.099998,85.440804,850100
2004-08-23,105.260002,105.389999,104.370003,104.599998,85.034309,717000
2004-08-24,105.099998,105.199997,104.059998,104.879997,85.261925,775300
2004-08-25,104.839996,105.739998,104.290001,105.690002,85.920425,652600
2004-08-26,105.540001,105.839996,105.360001,105.440002,85.717201,535500
2004-08-27,105.610001,106.279999,105.580002,106.019997,86.188675,486500
2004-08-30,105.839996,106.059998,104.800003,105.099998,85.440804,1317700
2004-08-31,105.099998,105.980003,104.739998,105.980003,86.156181,647000
2004-09-01,105.559998,106.720001,105.540001,106.519997,86.595192,1330200
2004-09-02,106.510002,107.739998,106.480003,107.629997,87.497551,859700
2004-09-03,107.309998,107.790001,106.519997,107.059998,87.034149,706400
2004-09-07,107.570000,108.080002,107.360001,107.800003,87.635773,884300
2004-09-08,107.550003,107.980003,106.739998,107.250000,87.188606,555800
2004-09-09,107.230003,107.879997,106.870003,107.550003,87.432503,834300
2004-09-10,107.739998,108.099998,107.029999,108.099998,87.879601,833400
2004-09-13,108.150002,109.050003,108.150002,108.650002,88.326759,787700
2004-09-14,108.599998,108.739998,108.059998,108.489998,88.196640,1060500
2004-09-15,108.300003,108.309998,107.660004,107.839996,87.668228,847200
2004-09-16,108.019997,108.919998,108.019997,108.699997,88.367386,925400
2004-09-17,108.470001,108.699997,107.980003,108.169998,88.127052,2017200
2004-09-20,107.959999,108.449997,107.750000,107.750000,87.784897,2074800
2004-09-21,108.269997,108.919998,108.139999,108.620003,88.493690,1016600
2004-09-22,108.010002,108.110001,106.949997,107.000000,87.173859,1609000
2004-09-23,107.419998,107.500000,106.930000,107.279999,87.401955,872300
2004-09-24,107.279999,108.150002,107.190002,107.580002,87.646385,525600
2004-09-27,107.339996,107.339996,106.449997,106.800003,87.010910,1267600
2004-09-28,106.849998,107.540001,106.570000,107.370003,87.475250,673500
2004-09-29,107.150002,107.949997,107.150002,107.849998,87.866325,1474900
2004-09-30,107.790001,108.779999,107.739998,108.349998,88.273689,951300
2004-10-01,109.000000,110.300003,108.820000,110.290001,89.854202,926100
2004-10-04,110.820000,111.269997,110.419998,110.519997,90.041649,772300
2004-10-05,110.360001,110.769997,110.000000,110.320000,89.878677,667700
2004-10-06,110.220001,110.970001,110.040001,110.970001,90.408234,469300
2004-10-07,110.650002,110.730003,109.470001,109.480003,89.194336,610400
2004-10-08,109.250000,109.800003,108.620003,108.620003,88.493690,1200900
2004-10-11,108.959999,109.139999,108.550003,108.879997,88.705490,361400
2004-10-12,108.300003,108.779999,107.639999,108.440002,88.346985,715400
2004-10-13,108.989998,109.029999,107.269997,107.510002,87.589363,830100
2004-10-14,107.519997,107.739998,106.699997,106.800003,87.010910,868800
2004-10-15,107.129997,107.709999,106.459999,107.290001,87.410103,1061100
2004-10-18,106.949997,107.839996,106.709999,107.599998,87.662659,950700
2004-10-19,107.980003,108.349998,106.910004,106.910004,87.100540,1472800
2004-10-20,106.730003,107.639999,106.320000,107.199997,87.336800,1391600
2004-10-21,107.449997,108.610001,107.070000,108.330002,88.257401,881800
2004-10-22,108.419998,108.660004,107.430000,107.489998,87.573067,1210100
2004-10-25,107.250000,108.139999,106.879997,107.949997,87.947807,1457700
2004-10-26,107.949997,109.050003,107.180000,109.010002,88.811417,1455600
2004-10-27,108.730003,111.320000,108.650002,110.379997,89.927544,774900
2004-10-28,110.070000,110.410004,109.349998,109.900002,89.536522,1122300
2004-10-29,109.910004,110.559998,109.550003,110.199997,89.780907,825000
2004-11-01,110.550003,110.639999,109.919998,110.330002,89.886810,621300
2004-11-02,110.489998,111.129997,109.900002,110.120003,89.715736,1118500
2004-11-03,111.769997,112.349998,111.099998,111.849998,91.125168,1889600
2004-11-04,111.839996,113.250000,111.570000,113.230003,92.249466,1692800
2004-11-05,113.849998,114.250000,113.169998,113.510002,92.477608,1060200
2004-11-08,113.559998,113.769997,112.970001,113.339996,92.339081,798300
2004-11-09,113.300003,113.870003,113.230003,113.300003,92.306480,728600
2004-11-10,113.639999,114.269997,113.500000,113.779999,92.697578,658000
2004-11-11,114.099998,114.980003,113.320000,114.669998,93.422691,945200
2004-11-12,114.870003,116.239998,114.459999,116.239998,94.701744,1094700
2004-11-15,116.110001,116.260002,115.660004,116.239998,94.701744,1426100
2004-11-16,115.760002,116.040001,115.330002,115.730003,94.286240,1270300
2004-11-17,116.040001,117.019997,115.940002,116.379997,94.815781,1020200
2004-11-18,116.400002,116.440002,115.599998,116.400002,94.832108,1557800
2004-11-19,116.250000,116.260002,114.830002,114.919998,93.626320,1026900
