Date,MSFT,IWM,Ret,cumsum,cummax,drawdown,drawdays
2020-02-20,-0.015271355163476441,0.002434752308038801,-0.017706107471515242,0.14625039588757893,0.1839859384169087,-0.03187161376239437,7
2020-02-21,-0.03161250791450487,-0.010129689694404864,-0.02148281822010001,0.12476757766747892,0.1839859384169087,-0.05001610139780023,8
2020-02-24,-0.04311549000506554,-0.030101664033608144,-0.013013825971457393,0.11175375169602153,0.1839859384169087,-0.06100763900749347,9
2020-02-25,-0.0165018665076484,-0.03554015009226896,0.019038283584620563,0.1307920352806421,0.1839859384169087,-0.04492781663217338,10
2020-02-26,0.012494713213348163,-0.011579622157075864,0.024074335370424027,0.15486637065106612,0.1839859384169087,-0.02459452162479053,11
2020-02-27,-0.07045891495272916,-0.035210455423139275,-0.03524845952958988,0.11961791112147624,0.1839859384169087,-0.054365533581841395,12
2020-02-28,0.02421290756618233,-0.018314713820301143,0.04252762138648347,0.1621455325079597,0.1839859384169087,-0.018446507851395164,13
2020-03-02,0.06653911921690292,0.032119061534783055,0.034420057682119864,0.19656559019007958,0.19656559019007958,0.0,0
2020-03-03,-0.047919398678033076,-0.020393269338931375,-0.0275261293391017,0.16903946085097787,0.19656559019007958,-0.023004279552054526,1
2020-03-04,0.03671501296439428,0.02845574433770537,0.00825926862668891,0.17729872947766678,0.19656559019007958,-0.01610180074570937,2
2020-03-05,-0.025095296509233367,-0.031808593036155575,0.006713296526922208,0.184012026004589,0.19656559019007958,-0.01049132975944628,3
2020-03-06,-0.02826710286632428,-0.019820896643515717,-0.008446206222808561,0.17556581978178043,0.19656559019007958,-0.017550037023012874,4
2020-03-09,-0.0677726428657075,-0.09722997877766726,0.02945733591195976,0.2050231556937402,0.2050231556937402,0.0,0
2020-03-10,0.06838409745675356,0.03122103861505421,0.03716305884169935,0.24218621453543954,0.24218621453543954,0.0,0
2020-03-11,-0.0453020552461596,-0.06360165309890986,0.01829959785275026,0.2604858123881898,0.2604858123881898,0.0,0
2020-03-12,-0.09483826211214363,-0.1105020151228443,0.015663753010700665,0.27614956539889046,0.27614956539889046,0.0,0
2020-03-13,0.14216898309408932,0.06698218834011826,0.07518679475397105,0.3513363601528615,0.3513363601528615,0.0,0
2020-03-16,-0.14739028230993956,-0.1326692584229351,-0.01472102388700447,0.33661533626585705,0.3513363601528615,-0.010893678525263129,1
2020-03-17,0.08233648617843436,0.04584056407389747,0.03649592210453689,0.37311125837039394,0.37311125837039394,0.0,0
2020-03-18,-0.04209599284624965,-0.07751223610159674,0.03541624325534709,0.40852750162574103,0.40852750162574103,0.0,0
2020-03-19,0.01645294987376289,0.03901157004790545,-0.022558620174142563,0.38596888145159847,0.40852750162574103,-0.016015747046546912,1
2020-03-20,-0.03755878179641092,-0.02377957768516792,-0.013779204111243004,0.37218967734035546,0.40852750162574103,-0.0257984485524379,2
2020-03-23,-0.009974535562742637,-0.014792993720131209,0.004818458157388572,0.37700813549774403,0.40852750162574103,-0.022377529790236207,3
2020-03-24,0.09089582803598617,0.09149153516304431,-0.0005957071270581427,0.3764124283706859,0.40852750162574103,-0.02280045878975561,4
2020-03-25,-0.009572592067622954,0.012428683785312478,-0.02200127585293543,0.35441115251775046,0.40852750162574103,-0.038420512943857156,5
2020-03-26,0.06255102271179358,0.06219879284530694,0.0003522298664866419,0.3547633823842371,0.40852750162574103,-0.03817044337398359,6
2020-03-27,-0.041060833190285084,-0.036383876363516365,-0.004676956826768719,0.3500864255574684,0.40852750162574103,-0.041490901669168107,7
2020-03-30,0.0703407548997339,0.022032703991512692,0.04830805090822121,0.3983944764656896,0.40852750162574103,-0.007194055599451032,8
2020-03-31,-0.01572740492399949,-0.005041843542271551,-0.010685561381727937,0.38770891508396166,0.40852750162574103,-0.014780390526809227,9
2020-04-01,-0.03550817233255954,-0.06814599515416553,0.03263782282160599,0.42034673790556765,0.42034673790556765,0.0,0
2020-04-02,0.020708666237937434,0.009469349516271208,0.011239316721666226,0.4315860546272339,0.4315860546272339,0.0,0
2020-04-03,-0.009210318568244946,-0.02832737400153318,0.019117055433288233,0.4507031100605221,0.4507031100605221,0.0,0
2020-04-06,0.07436779825940909,0.07656283932264807,-0.0021950410632389783,0.4485080689972831,0.4507031100605221,-0.001513087721406624,1
2020-04-07,-0.010770297325770728,0.0025747909105275912,-0.01334508823629832,0.4351629807609848,0.4507031100605221,-0.010712136199176533,2
2020-04-08,0.010031107568472475,0.04560753945320828,-0.035576431884735804,0.399586548876249,0.4507031100605221,-0.03523571489561401,3
2020-04-09,6.0630360689151175e-05,0.047853032107542104,-0.04779240174685295,0.35179414712939605,0.4507031100605221,-0.06818001715526732,4
2020-04-13,0.0022404593225093805,-0.02707738005031668,0.02931783937282606,0.3811119865022221,0.4507031100605221,-0.04797061719637225,5
2020-04-14,0.04948341045245419,0.02027087175935005,0.02921253869310414,0.41032452519532625,0.4507031100605221,-0.027833803198720166,6
2020-04-15,-0.010477785454788058,-0.040794586905565366,0.03031680145077731,0.44064132664610356,0.4507031100605221,-0.006935797782910093,7
2020-04-16,0.030020862622046396,-0.007555341533856841,0.03757620415590324,0.4782175308020068,0.4782175308020068,0.0,0
2020-04-17,0.008811680010985423,0.04405094725584924,-0.035239267244863814,0.442978263557143,0.4782175308020068,-0.023839026740363953,1
2020-04-20,-0.019820786492107167,-0.011797320321725868,-0.0080234661703813,0.4349547973867617,0.4782175308020068,-0.029266824749245753,2
2020-04-21,-0.041357223108875574,-0.023876816093507336,-0.017480407015368238,0.41747439037139344,0.4782175308020068,-0.04109215265337651,3
2020-04-22,0.03396495957190582,0.012145439099635835,0.021819520472269982,0.4392939108436634,0.4782175308020068,-0.026331456059261703,4
2020-04-23,-0.012102446918485499,0.00981786740897439,-0.02192031432745989,0.41737359651620354,0.4782175308020068,-0.04116033873092575,5
2020-04-24,0.01825926332255423,0.017201372049029162,0.001057891273525069,0.4184314877897286,0.4782175308020068,-0.04044468541774179,6
2020-04-27,-0.0028645024500897343,0.039620920714940056,-0.04248542316502979,0.3759460646246988,0.4782175308020068,-0.069185667228436,7
2020-04-28,-0.024360743015340303,0.014537166349350983,-0.038897909364691285,0.33704815526000753,0.4782175308020068,-0.09549973031736936,8
2020-04-29,0.044873573349825335,0.04918283362681364,-0.004309260276988303,0.33273889498301923,0.4782175308020068,-0.09841490361710035,9
2020-04-30,0.010032165817430716,-0.03801856849171503,0.04805073430914575,0.380789629292165,0.4782175308020068,-0.06590904212655517,10
2020-05-01,-0.025891301515021503,-0.03967462992829873,0.01378332841327723,0.3945729577054422,0.4782175308020068,-0.05658475248306874,11
2020-05-04,0.024459866928657092,0.004315239018862105,0.020144627909794988,0.4147175856152372,0.4782175308020068,-0.04295710466396493,12
2020-05-05,0.010736007955518989,0.007717861058861963,0.0030181468966570257,0.4177357325118942,0.4782175308020068,-0.040915357198678455,13
2020-05-06,0.009847266682701417,-0.007343012486052514,0.01719027916875393,0.43492601168064815,0.4782175308020068,-0.029286298003698304,14
2020-05-07,0.005806971827989393,0.013681225373564754,-0.00787425354557536,0.4270517581350728,0.4782175308020068,-0.03461315510118056,15
2020-05-08,0.005882249580342114,0.03860645823688147,-0.032724208656539355,0.39432754947853343,0.4782175308020068,-0.05675076879784998,16
2020-05-11,0.011154525179950747,-0.004986567533639796,0.016141092713590544,0.410468642192124,0.4782175308020068,-0.045831474189814043,17
2020-05-12,-0.022651850626207115,-0.03591484013689494,0.013262989510687828,0.4237316317028118,0.4782175308020068,-0.03685918882969388,18
2020-05-13,-0.015122444322647532,-0.03347242385434801,0.018349979531700478,0.4420816112345123,0.4782175308020068,-0.024445603447747623,19
2020-05-14,0.004339412124517494,0.0032594370143728124,0.001079975110144682,0.44316158634465697,0.4782175308020068,-0.023715010630627708,20
2020-05-15,0.01456814760157088,0.015919354898034088,-0.0013512072964632083,0.44181037904819376,0.4782175308020068,-0.024629089423706365,21
2020-05-18,0.009554513772759288,0.060761230726276816,-0.05120671695351753,0.39060366209467623,0.4782175308020068,-0.059269942942562506,22
2020-05-19,-0.006922249194147079,-0.019746679975976567,0.012824430781829488,0.4034280928765057,0.4782175308020068,-0.050594338361637535,23
2020-05-20,0.013870650753118996,0.030293496102172357,-0.01642284534905336,0.38700524752745236,0.4782175308020068,-0.061704235928704776,24
2020-05-21,-0.012011190272686156,0.001791240487241108,-0.013802430759927264,0.3732028167675251,0.4782175308020068,-0.0710414481267219,25
2020-05-22,0.00043608607145695366,0.00484195370848739,-0.004405867637030436,0.36879694913049466,0.4782175308020068,-0.07402197538013638,26
2020-05-26,-0.010571542826202651,0.028838374247120102,-0.03940991707332275,0.3293870320571719,0.4782175308020068,-0.10068240677952651,27
2020-05-27,0.0013217374284550942,0.03105625890876862,-0.029734521480313525,0.2996525105768584,0.4782175308020068,-0.12079752573917046,28
2020-05-28,-0.002255100007648614,-0.02369140464998365,0.021436304642335036,0.3210888152191934,0.4782175308020068,-0.10629607098324914,29
2020-05-29,0.01019850842612513,-0.005726522995512795,0.015925031421637925,0.33701384664083134,0.4782175308020068,-0.09552293976960578,30
2020-06-01,-0.0022919502058758034,0.00957515868555392,-0.011867108891429723,0.3251467377494016,0.4782175308020068,-0.1035509252616945,31
2020-06-02,0.011376683507312357,0.008272094989303813,0.003104588518008544,0.32825132626741016,0.4782175308020068,-0.10145070086757292,32
2020-06-03,0.0024335966182682522,0.02411781234770527,-0.021684215729437017,0.30656711053797314,0.4782175308020068,-0.11611986509922173,33
2020-06-04,-0.013163600719298785,-0.0014503219051393845,-0.0117132788141594,0.29485383172381374,0.4782175308020068,-0.12404378601754852,34
2020-06-05,0.02339820295552575,0.03866119005917468,-0.015262987103648928,0.2795908446201648,0.4782175308020068,-0.13436905059167922,35
2020-06-08,0.006196549276237029,0.019376512024773307,-0.013179962748536278,0.26641088187162854,0.4782175308020068,-0.14328516914250272,36
2020-06-09,0.007645061683930532,-0.01848567601999529,0.02613073770392582,0.29254161957555436,0.4782175308020068,-0.12560797538756965,37
2020-06-10,0.03709159593514122,-0.02715303402161562,0.06424462995675684,0.3567862495323112,0.4782175308020068,-0.0821470986099137,38
2020-06-11,-0.05369839160139689,-0.07627596347057419,0.022577571869177304,0.3793638214014885,0.4782175308020068,-0.06687358750703304,39
2020-06-12,0.007891716347083744,0.02399484546711661,-0.016103129120032866,0.36326069228145563,0.4782175308020068,-0.07776720010767384,40
2020-06-15,0.006391843630970895,0.023119907533440953,-0.01672806390247006,0.3465326283789856,0.4782175308020068,-0.08908357510249225,41
2020-06-16,0.02450517056816448,0.02404409974850541,0.0004610708196590707,0.34699369919864465,0.4782175308020068,-0.08877166510950975,42
2020-06-17,0.0034612903253945504,-0.018077219003763245,0.021538509329157796,0.36853220852780244,0.4782175308020068,-0.07420106986195367,43
2020-06-18,0.010708396798447595,-0.000352613963325199,0.011061010761772794,0.37959321928957523,0.4782175308020068,-0.06671840203310467,44
2020-06-19,-0.005959776116121085,-0.005150995451002949,-0.0008087806651181362,0.3787844386244571,0.4782175308020068,-0.06726553440588835,45
2020-06-22,0.027773642820755118,0.010000434815619519,0.0177732080051356,0.3965576466295927,0.4782175308020068,-0.055242129436869514,46
2020-06-23,0.006680908623175608,0.004213526156275682,0.0024673824668999256,0.3990250290964926,0.4782175308020068,-0.05357296883263744,47
2020-06-24,-0.02015753922550856,-0.03244741738909607,0.012289878163587509,0.41131490726008013,0.4782175308020068,-0.045258983977566995,48
2020-06-25,0.012636469250628224,0.015105418701145457,-0.0024689494505172327,0.4088459578095629,0.4782175308020068,-0.04692920463120632,49
2020-06-26,-0.02001597240769659,-0.026913415330737323,0.006897442923040731,0.41574340073260363,0.4782175308020068,-0.042263150563170385,50
2020-06-29,0.01074727112588314,0.03270664753872854,-0.0219593764128454,0.39378402431975823,0.4782175308020068,-0.057118458361428835,51
2020-06-30,0.025549223820054756,0.014453586353743608,0.011095637466311148,0.4048796617860694,0.4782175308020068,-0.049612365898642784,52
2020-07-01,0.005847405962903451,-0.009498440112114537,0.015345846075017988,0.42022550786108737,0.4782175308020068,-0.039231048024072526,53
2020-07-02,0.007620887036843049,0.004089457437828292,0.003531429599014757,0.4237569374601021,0.4782175308020068,-0.03684206972728641,54
2020-07-06,0.02152621905394514,0.007233380156239422,0.014292838897705717,0.43804977635780784,0.4782175308020068,-0.027173101121596054,55
2020-07-07,-0.011627927387962589,-0.01770902967072785,0.0060811022827652605,0.4441308786405731,0.4782175308020068,-0.023059293677122058,56
2020-07-08,0.02199286174705506,0.007452587254285659,0.0145402744927694,0.4586711531333425,0.4782175308020068,-0.013222937261513473,57
2020-07-09,0.007000979777520344,-0.020219850121571126,0.02722082989909147,0.48589198303243397,0.48589198303243397,0.0,0
2020-07-10,-0.003032940004043305,0.016107126894600476,-0.01914006689864378,0.4667519161337902,0.48589198303243397,-0.012881196693438242,1
2020-07-13,-0.03088876904358695,-0.012667174100012724,-0.018221594943574226,0.44853032119021596,0.48589198303243397,-0.025144265040026453,2
2020-07-14,0.0061815379948428895,0.016556775306742155,-0.010375237311899266,0.4381550838783167,0.48589198303243397,-0.032126762711711374,3
2020-07-15,-0.0014880115678920225,0.03666350294794629,-0.038151514515838314,0.4000035693624784,0.48589198303243397,-0.057802595781338714,4
2020-07-16,-0.01980382090568844,-0.005917136609211782,-0.013886684296476659,0.3861168850660017,0.48589198303243397,-0.06714828473790505,5
2020-07-17,-0.005100000246923364,0.0029419583784173753,-0.00804195862534074,0.378074926440661,0.48589198303243397,-0.0725604941832569,6
2020-07-20,0.04298105747089731,-0.004297726575298699,0.04727878404619601,0.425353710486857,0.48589198303243397,-0.04074204130372211,7
2020-07-21,-0.013468831700010675,0.01418202731503948,-0.027650859015050155,0.39770285147180684,0.48589198303243397,-0.059350970708280715,8
2020-07-22,0.014371278155973055,0.0005403416445990405,0.013830936511374015,0.41153378798318085,0.48589198303243397,-0.05004279981207088,9
2020-07-23,-0.043494706800145444,0.001012669789117293,-0.04450737658926274,0.3670264113939181,0.48589198303243397,-0.07999610536691432,10
2020-07-24,-0.006122174884484632,-0.014703641904663556,0.008581467020178923,0.37560787841409704,0.48589198303243397,-0.07422080869786189,11
2020-07-27,0.012667623834449415,0.010405199336148474,0.002262424498300941,0.377870302912398,0.48589198303243397,-0.07269820508727928,12
2020-07-28,-0.00897716939714599,-0.009959256628627067,0.000982087231481077,0.37885239014387906,0.48589198303243397,-0.07203726388650854,13
2020-07-29,0.010097947434480226,0.022035060477815005,-0.01193711304333478,0.3669152771005443,0.48589198303243397,-0.0800708983496095,14
2020-07-30,-0.0007840714391107451,-0.003950463257494263,0.0031663918183835182,0.3700816689189278,0.48589198303243397,-0.07793992795974206,15
2020-07-31,0.005443846162843657,-0.009411158006699005,0.014855004169542663,0.38493667308847046,0.48589198303243397,-0.06794256318546936,16
2020-08-03,0.05624119506906644,0.016286491284787763,0.03995470378427868,0.42489137687274914,0.48589198303243397,-0.04105319017550236,17
2020-08-04,-0.01500880808522087,0.006877791651306309,-0.02188659973652718,0.40300477713622196,0.48589198303243397,-0.05578279366381288,18
2020-08-05,-0.0016409194367958957,0.019895210064725166,-0.021536129501521062,0.3814686476347009,0.48589198303243397,-0.07027653193513039,19
2020-08-06,0.016013918906843116,-0.00039020516300858343,0.0164041240698517,0.3978727717045526,0.48589198303243397,-0.059236614998251926,20
2020-08-07,-0.01788767428663829,0.015872049233232488,-0.03375972351987078,0.3641130481846818,0.48589198303243397,-0.08195678840612869,21
2020-08-10,-0.019907856298191362,0.01037333959817821,-0.030281195896369573,0.33383185228831225,0.48589198303243397,-0.10233592514160739,22
2020-08-11,-0.02338525841532202,-0.005767143765123439,-0.01761811465019858,0.31621373763811367,0.48589198303243397,-0.11419285340515668,23
2020-08-12,0.02856720455288908,0.004079596103119698,0.024487608449769382,0.34070134608788305,0.48589198303243397,-0.09771278033834153,24
2020-08-13,-0.002342473988439231,-0.002095070125328946,-0.00024740386311028484,0.34045394222477277,0.48589198303243397,-0.09787928225499187,25
2020-08-14,0.0009583533179893244,-0.0006360466406525322,0.0015943999586418567,0.3420483421834146,0.48589198303243397,-0.09680625677477629,26
2020-08-17,0.006606030079104652,0.005156286918744701,0.0014497431603599509,0.3434980853437746,0.48589198303243397,-0.09583058480338488,27
2020-08-18,0.0057543227488676685,-0.009563133331407236,0.015317456080274905,0.3588155414240495,0.48589198303243397,-0.08552199154412604,28
2020-08-19,-0.006066993816615351,6.397032588045803e-05,-0.0061309641424958095,0.35268457728155367,0.48589198303243397,-0.08964810852470469,29
2020-08-20,0.023271373097188963,-0.004092123153627392,0.027363496250816355,0.38004807353237,0.48589198303243397,-0.07123257323460072,30
2020-08-21,-0.007270004192698298,-0.007383092770286148,0.00011308857758784985,0.3801611621099579,0.48589198303243397,-0.07115646502560624,31
2020-08-24,0.0031452140355605618,0.010478103791645932,-0.00733288975608537,0.3728282723538725,0.48589198303243397,-0.07609147365329955,32
2020-08-25,0.013009547829334833,0.001088004007099519,0.011921543822235314,0.3847498161761078,0.48589198303243397,-0.06806831722041698,33
2020-08-26,0.02161957942982773,-0.006265863725131493,0.027885443154959222,0.41263525933106704,0.48589198303243397,-0.0493015135271565,34
2020-08-27,0.02455352496871499,0.0024449250745981477,0.022108599894116843,0.4347438592251839,0.48589198303243397,-0.03442250472532069,35
2020-08-28,0.010283330612986807,0.008472307735498896,0.0018110228774879111,0.4365548821026718,0.48589198303243397,-0.03320369279405773,36
2020-08-31,-0.014765675910604181,-0.010756130170561318,-0.004009545740042864,0.43254533636262893,0.48589198303243397,-0.03590210276317279,37
2020-09-01,0.007715233490070528,0.011452162097539409,-0.0037369286074688812,0.42880840775516005,0.48589198303243397,-0.038417042375298895,38
2020-09-02,0.019272155970922356,0.00795116822148012,0.011320987749442235,0.4401293955046023,0.48589198303243397,-0.03079805803544253,39
2020-09-03,-0.06194684366933456,-0.029534250420016894,-0.03241259324931767,0.4077168022552846,0.48589198303243397,-0.05261161758044357,40
2020-09-04,-0.014035904798627596,-0.006372617002605385,-0.007663287796022211,0.4000535144592624,0.48589198303243397,-0.057768982909505266,41
2020-09-08,-0.05409569066956221,-0.019241068481898438,-0.034854622187663775,0.36519889227159863,0.48589198303243397,-0.08122601921205794,42
2020-09-09,0.0425835716468248,0.015147577136495505,0.027435994510329298,0.3926348867819279,0.48589198303243397,-0.06276169285211793,43
2020-09-10,-0.02801836188592355,-0.013015299377202694,-0.015003062508720855,0.3776318242732071,0.48589198303243397,-0.07285870036009462,44
2020-09-11,-0.0065247409819843005,-0.006659931977522793,0.00013519099553849223,0.37776701526874557,0.48589198303243397,-0.07276771730272419,45
2020-09-14,0.006763674109424578,0.026349345724032247,-0.01958567161460767,0.3581813436541379,0.48589198303243397,-0.08594880437921336,46
2020-09-15,0.016406240516257498,0.0018944290383551277,0.01451181147790237,0.37269315513204027,0.48589198303243397,-0.07618240706122903,47
2020-09-16,-0.017865699731418272,0.009454320975086361,-0.027320020706504633,0.34537313442553563,0.48589198303243397,-0.09456868346521734,48
2020-09-17,-0.010436493493480747,-0.0072988841858845355,-0.003137609307596212,0.3422355251179394,0.48589198303243397,-0.09668028332807743,49
2020-09-18,-0.012419335162389356,-0.0026026347876704214,-0.009816700374718934,0.3324188247432205,0.48589198303243397,-0.10328688763499673,50
2020-09-21,0.010729119348677818,-0.03503150440349323,0.04576062375217105,0.37817944849539153,0.48589198303243397,-0.07249015121356321,51
2020-09-22,0.0240939602910184,0.007706773847326209,0.016387186443692192,0.3945666349390837,0.48589198303243397,-0.06146163323862337,52
2020-09-23,-0.032928352703780805,-0.029792413847305577,-0.003135938856475229,0.3914306960826085,0.48589198303243397,-0.0635721088938425,53
2020-09-24,0.01296178912932655,0.0,0.01296178912932655,0.40439248521193505,0.48589198303243397,-0.054848871082925785,54
2020-09-25,0.022786603794946236,0.016241982299909807,0.006544621495036429,0.4109371067069715,0.48589198303243397,-0.05044436418082914,55
2020-09-28,0.00779519830203923,0.024656947222702064,-0.016861748920662833,0.39407535778630864,0.48589198303243397,-0.061792261008599275,56
2020-09-29,-0.010408749140565221,-0.0045328842649966505,-0.0058758648755685705,0.3881994929107401,0.48589198303243397,-0.06574669709323108,57
2020-09-30,0.014812300861117622,0.003013230019205615,0.011799070841912007,0.3999985637526521,0.48589198303243397,-0.057805964538881975,58
2020-10-01,0.010127005106859599,0.015955770709244588,-0.005828765602384989,0.3941697981502671,0.48589198303243397,-0.061728702980803934,59
2020-10-02,-0.029511456885811138,0.004402643198891942,-0.03391410008470308,0.360255698065564,0.48589198303243397,-0.08455277126569406,60
2020-10-05,0.020321077401217913,0.02760868765607527,-0.007287610254857357,0.35296808781070665,0.48589198303243397,-0.08945730695070711,61
2020-10-06,-0.021247266927028385,-0.0028650345757658124,-0.018382232351262573,0.3345858554594441,0.48589198303243397,-0.10182848369919982,62
2020-10-07,0.019037418526633987,0.021836391553154755,-0.002798973026520768,0.3317868824329233,0.48589198303243397,-0.10371218255381547,63
2020-10-08,0.0035743479223395713,0.011372206502777926,-0.007797858580438355,0.32398902385248496,0.48589198303243397,-0.10896011354037638,64
2020-10-09,0.024836145418674516,0.005189620733508038,0.019646524685166478,0.34363554853765144,0.48589198303243397,-0.09573807256464441,65
2020-10-12,0.025902370758917215,0.006699440284814839,0.019202930474102375,0.3628384790117538,0.48589198303243397,-0.08281456890934323,66
2020-10-13,0.006594419323567857,-0.006654856471281501,0.013249275794849358,0.37608775480660317,0.48589198303243397,-0.0738978535988467,67
2020-10-14,-0.008974263996301413,-0.009895451236136332,0.0009211872398349197,0.3770089420464381,0.48589198303243397,-0.07327789787504305,68
2020-10-15,-0.005433244890094446,0.010304746374667495,-0.01573799126476194,0.36127095078167615,0.48589198303243397,-0.0838695098121662,69
2020-10-16,0.0,-0.002457726610755717,0.002457726610755717,0.36372867739243187,0.48589198303243397,-0.08221546857712303,70
2020-10-19,-0.02476555530647062,-0.011949415567452992,-0.012816139739017629,0.35091253765341424,0.48589198303243397,-0.09084068486832492,71
2020-10-20,0.0020072205254062503,0.0021817653840419116,-0.00017454485863566127,0.3507379927947786,0.48589198303243397,-0.09095815293506787,72
2020-10-21,0.0006988993149701361,-0.008584084987683482,0.009282984302653619,0.3600209770974322,0.48589198303243397,-0.08471073763930138,73
2020-10-22,0.0004189384273047825,0.017254191840480493,-0.01683525341317571,0.3431857236842565,0.48589198303243397,-0.0960408030851207,74
