Date,spy,spy_lag,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
1993-03-18,0.0625,-0.03125,-3.0,-4.0,-16.3000490000004,-9.599976000000197,6.670043999999962,-5.59997599999997,89.0996099999993,493.53125,45.21875
1993-03-19,-0.6875,0.0625,3.5400090000001114,-1.4000250000000278,38.90014700000029,-10.800048999999944,-9.81005899999991,4.0,27.199706999999762,-201.47070299999905,45.28125
1993-03-22,0.3125,-0.6875,-1.7299810000000662,-10.269957999999974,5.19995100000051,-0.1999510000000555,-29.97998000000007,-12.899902000000111,-29.60009799999989,224.54101599999922,44.59375
1993-03-23,-0.09375,0.3125,-1.2900080000000003,1.4400020000000495,-7.300049000000399,-9.199951000000056,-3.3900149999999485,-4.8000489999999445,66.70019500000035,-243.10156199999983,44.90625
1993-03-24,0.09375,-0.09375,-0.17001399999998057,-4.25,-13.0,-0.7000729999997475,13.520019999999931,3.5999759999999696,98.30029300000024,-18.259765999999217,44.8125
1993-03-25,0.21875,0.09375,-0.6199950000000172,0.7699589999999716,-5.100097999999889,31.400023999999803,-3.4499510000000555,-2.400024999999914,14.899902000000111,292.9589840000008,44.90625
1993-03-26,-0.1875,0.21875,2.82000800000003,7.270018999999934,15.900147000000288,40.5,3.9899900000000343,15.200072999999975,95.69970699999976,3.318359999997483,45.125
1993-03-29,0.21875,-0.1875,-3.1499940000000493,-1.6599729999999226,-21.0,23.199951000000056,7.920043999999962,1.0999759999999696,0.19970699999976205,218.83007799999905,44.9375
1993-03-30,0.1875,0.21875,3.029999000000032,1.2699589999999716,14.80004899999949,8.5,11.459961000000021,1.1999510000000555,77.79980499999965,-91.05078199999843,45.15625
1993-03-31,-0.09375,0.1875,1.1799919999999702,6.92999199999997,2.1999510000005102,-14.099974999999858,-9.800048999999944,-10.799927000000025,-26.200195999999778,-350.7304690000019,45.34375
1993-04-01,-0.59375,-0.09375,-0.2999879999999848,1.3400270000000774,-22.19995100000051,-12.400025000000142,-6.799927000000025,-1.399902000000111,23.699706999999762,503.57031299999653,45.25
1993-04-02,-0.21875,-0.59375,-1.390013999999951,-12.970031000000063,4.299804000000222,-24.199951000000056,-12.979980000000069,15.400025000000142,8.699706999999762,310.9101559999981,44.65625
1993-04-05,-0.03125,-0.21875,-8.859986000000049,-8.109985999999935,-68.59985299999971,-16.800048999999944,1.2999260000001414,-8.099976000000197,8.699706999999762,301.78125,44.4375
1993-04-06,-0.15625,-0.03125,0.8699960000000146,2.8599859999999353,8.399901999999202,1.8000489999999445,9.280029999999897,-12.099975000000086,-68.9003900000007,-262.1191409999992,44.40625
1993-04-07,0.28125,-0.15625,-1.1300049999999828,-7.75,-1.5998529999997118,21.199951000000056,-13.040038999999979,-3.299927000000025,-44.79980499999965,322.6503909999992,44.25
1993-04-08,0.1875,0.28125,1.5499869999999873,3.330016999999998,19.39990200000011,-13.199951000000056,3.530029000000013,8.699951000000056,9.0,100.28906200000347,44.53125
1993-04-12,0.15625,0.1875,-0.8699950000000172,2.1300050000000965,-0.5,-13.199951000000056,3.530029000000013,8.699951000000056,9.0,-26.699218999998266,44.71875
1993-04-13,0.15625,0.15625,6.57000800000003,6.059996999999953,31.89990200000011,-13.199951000000056,3.530029000000013,18.799927000000025,132.5,837.8691409999992,44.875
1993-04-14,-0.125,0.15625,0.809996999999953,-3.5100100000000793,15.600097999999889,12.899902000000111,3.4099120000000767,12.400023999999803,138.5,-210.31835999999748,45.03125
1993-04-15,0.0625,-0.125,-0.6199950000000172,-1.5999749999999722,11.600097999999889,-0.899902000000111,-0.27990700000009383,0.0,-51.5,130.00976599999922,44.90625
1993-04-16,-0.03125,0.0625,-0.19000199999993583,-1.8200080000000298,0.899902000000111,-27.40002500000014,3.9799799999998413,-0.7000729999997475,-39.29980499999965,-400.16015600000173,44.96875
1993-04-19,-0.25,-0.03125,0.5299979999999209,-5.239989999999921,22.10009799999989,9.699952000000394,8.489991000000146,-9.0,-9.799804999999651,-141.75,44.9375
1993-04-20,-0.0625,-0.25,-1.4800109999999336,-0.48999000000003434,-11.600097999999889,-32.0,-7.079956000000038,7.5,-40.5,-255.7011710000006,44.6875
1993-04-21,-0.3125,-0.0625,-2.369995000000017,-0.600037000000043,-23.5,-16.199952000000394,-13.570068999999876,-8.799927000000253,129.8999019999992,-81.62109300000157,44.625
1993-04-22,-0.46875,-0.3125,-1.5400080000000003,0.23999100000003182,-4.100097999999889,-13.700072999999747,13.520020000000159,10.0,-15.599609999999302,-238.33007799999905,44.3125
1993-04-23,-0.0625,-0.46875,-4.0599979999999505,-1.8800049999999828,-10.799804000000222,8.700072999999747,-23.97998100000018,-4.400023999999803,-5.3002930000011474,113.04101599999922,43.84375
1993-04-26,-0.4375,-0.0625,-2.4599910000000023,-4.679992999999968,-14.80004899999949,-22.400023999999803,-12.5,6.099976000000197,94.89990300000045,-79.90820399999939,43.78125
1993-04-27,0.46875,-0.4375,-3.5100100000000793,-10.809998000000064,-15.400147000000288,6.1999510000000555,-6.940063000000009,-5.7000729999997475,-21.0,564.1015630000002,43.34375
1993-04-28,0.0625,0.46875,4.490021000000013,9.559998000000064,17.5,7.600097999999889,-5.709961000000021,-0.09997600000019702,58.3999019999992,185.91992200000095,43.8125
1993-04-29,0.25,0.0625,0.009978999999987082,2.0700069999999187,-2.399902000000111,-2.3000489999999445,-12.280029000000013,-21.39990200000011,19.6000980000008,185.91992200000095,43.875
1993-04-30,-0.03125,0.25,0.8700260000001094,3.07000800000003,11.600097999999889,-18.599976000000197,8.229980000000069,0.5,-61.5,417.1191409999992,44.125
1993-05-03,0.3125,-0.03125,1.2999869999998737,2.0700070000000323,14.299804000000222,11.900025000000142,5.170043999999962,-17.699951000000056,-40.3999019999992,417.1191409999992,44.09375
1993-05-04,0.0625,0.3125,2.389985000000081,8.669983000000002,7.100097999999889,15.699951000000056,-12.079956000000038,-1.5999750000000859,38.5,417.1191409999992,44.40625
1993-05-05,0.0625,0.0625,1.4000240000000304,7.360046000000011,-0.30004900000039925,-14.300048999999944,8.959961000000021,9.5,8.0,417.1191409999992,44.46875
1993-05-06,-0.0625,0.0625,0.6199949999999035,4.9799809999999525,2.9001470000002882,-9.299927000000253,-11.140014999999948,16.59997499999986,-33.79980499999965,-317.4316409999992,44.53125
1993-05-07,-0.0625,-0.0625,-1.3200069999999187,-3.4400029999999333,-7.200195999999778,-2.0,-10.040038999999979,-6.5999749999998585,9.599609999999302,185.32031199999983,44.46875
1993-05-10,0.03125,-0.0625,-0.940003000000047,2.1599729999999226,-4.69995100000051,-45.800047999999606,8.75,-10.699951000000056,-51.29980499999965,238.2304690000019,44.40625
1993-05-11,0.0,0.03125,0.45999199999999973,-1.4499509999999418,6.1000980000007985,1.400023999999803,-2.9899900000000343,12.900023999999803,110.3999019999992,-176.18164000000252,44.4375
1993-05-12,-0.0625,0.0,1.5200190000000475,0.7699589999999716,25.5,-11.900023999999803,19.530029000000013,3.0999749999998585,158.6000980000008,-304.0898440000019,44.4375
1993-05-13,-0.34375,-0.0625,0.42999299999996765,-3.8900149999999485,13.1999509999996,24.400023999999803,3.030029999999897,-4.099976000000197,67.5,-93.56054699999731,44.375
1993-05-14,0.09375,-0.34375,-5.529999000000032,-3.099974999999972,-34.0,-17.5,-3.6700439999999617,5.400023999999803,-100.5,-48.78906199999983,44.03125
1993-05-17,0.0625,0.09375,0.33999700000009625,3.6500239999999167,-10.5,-19.699951000000056,-1.9799809999999525,-8.400025000000142,85.0,37.449218999998266,44.125
1993-05-18,-0.0625,0.0625,0.830016999999998,1.839966000000004,12.399902000000111,-6.100097999999889,-11.109985000000052,-7.199952000000394,25.699706999998853,-273.07031300000017,44.1875
1993-05-19,0.90625,-0.0625,-0.07000800000002982,1.4600219999999808,-5.5,4.7000729999997475,-12.619995000000017,2.599976000000197,-48.6000980000008,170.86914099999922,44.125
1993-05-20,0.15625,0.90625,7.25,12.119995000000017,55.60009799999989,4.7000729999997475,-12.619995000000017,-0.100097999999889,29.1000980000008,-77.79882799999905,45.03125
1993-05-21,-0.34375,0.15625,3.0199889999999527,2.080016999999998,23.3000490000004,4.7000729999997475,-12.619995000000017,11.5,6.8999019999992015,245.35156199999983,45.1875
1993-05-24,0.28125,-0.34375,-4.75,-3.410033999999996,-30.5,4.7000729999997475,-5.40002400000003,-9.0,101.8999019999992,-157.50976599999922,44.84375
1993-05-25,0.03125,0.28125,2.160004000000015,0.38000499999998283,15.0,30.700072999999747,14.470092999999906,10.300047999999606,89.5,133.82031300000017,45.125
1993-05-26,0.5,0.03125,0.8500059999999507,2.8099970000000667,8.80004899999949,23.90002500000014,-5.869995000000017,13.800047999999606,-23.599609999999302,296.1503900000025,45.15625
1993-05-27,-0.25,0.5,4.589995999999985,10.630004999999983,24.39990200000011,9.099974999999858,16.0,31.599976000000197,88.0,-91.64843800000017,45.65625
1993-05-28,-0.03125,-0.25,-1.029997999999921,-5.200012000000015,13.8000490000004,-9.300047999999606,-5.970092999999906,6.2000729999997475,-63.0,-25.5,45.40625
1993-06-01,0.15625,-0.03125,-2.1799929999999677,-0.20996100000002116,-27.40014700000029,-9.300047999999606,-5.970092999999906,-3.4000250000001415,11.699706999998853,59.54101500000252,45.375
1993-06-02,-0.03125,0.15625,3.5999759999999696,4.1999510000000555,24.90014700000029,6.0,2.940063000000009,6.0999749999998585,-47.79980499999965,101.19921899999827,45.53125
1993-06-03,-0.1875,-0.03125,0.010008999999968182,-0.339966000000004,1.1999509999996008,-2.7000729999997475,2.030029999999897,-0.8000489999999445,-150.0,363.41992200000095,45.5
1993-06-04,0.0625,-0.1875,-1.4100030000000174,-1.5,-8.600097999999889,-2.099976000000197,7.909912000000077,-0.3000489999999445,12.0,-169.859375,45.3125
1993-06-07,-0.375,0.0625,-2.3599859999999353,-1.410033999999996,0.200195999999778,-18.699951000000056,22.410033999999996,-1.400023999999803,-31.39990300000045,-56.720703000002686,45.375
1993-06-08,-0.125,-0.375,-2.420012999999983,-10.449951000000056,-13.0,45.29992700000025,1.4000240000000304,-10.5,135.0,-267.25,45.0
1993-06-09,-0.03125,-0.125,-2.940003000000047,-4.460021999999981,-21.60009799999989,-5.0,17.409912000000077,-5.900023999999803,80.30029300000115,-267.25,44.875
1993-06-10,0.21875,-0.03125,1.0700080000000298,2.0999759999999696,1.399902000000111,23.09997499999986,17.409912000000077,3.5,-61.5,-96.58007799999905,44.84375
1993-06-11,0.09375,0.21875,-0.39999400000004925,4.530029000000013,-19.89990200000011,-11.0,17.409912000000077,3.4000250000001415,4.6000969999995505,-31.931640000002517,45.0625
1993-06-14,-0.0625,0.09375,1.8800049999999828,1.080016999999998,13.0,17.90002500000014,0.5899649999998928,3.4000250000001415,4.6000969999995505,-131.81054700000095,45.15625
1993-06-15,-0.15625,-0.0625,0.4700010000000816,4.25,9.100097999999889,-23.199952000000394,-1.8699950000000172,7.3000489999999445,-3.1000980000007985,-294.25,45.09375
1993-06-16,0.1875,-0.15625,-1.4600220000000945,-1.0100099999999657,-22.10009799999989,-6.0,5.360107999999855,-0.3000489999999445,23.5,-139.140625,44.9375
1993-06-17,-0.28125,0.1875,1.160004000000015,-1.5700070000000323,19.6999509999996,25.799927000000253,-8.46008299999994,0.5,-115.69970699999885,21.480468999998266,45.125
1993-06-18,-0.21875,-0.28125,1.11001600000003,-0.25,16.6000980000008,-18.199951000000056,5.670043999999962,2.7000729999997475,16.599609999999302,-109.421875,44.84375
1993-06-21,0.03125,-0.21875,-4.86001600000003,-7.5599979999999505,-33.5,1.1999510000000555,10.119995000000245,-2.7000729999997475,-184.5,-529.970702999999,44.625
1993-06-22,-0.03125,0.03125,2.5700070000000323,0.08996600000000399,16.0,34.20007299999975,1.069945999999618,-11.400025000000142,43.10009699999955,293.33984300000157,44.65625
1993-06-23,-0.28125,-0.03125,-0.29000899999999774,-1.9799800000000687,-13.3000490000004,-3.0999749999998585,-7.36999499999979,-14.599974999999858,15.89990300000045,-61.04101599999922,44.625
1993-06-24,0.4375,-0.28125,-2.9199820000000045,-3.380004999999983,-30.6999509999996,25.5,1.2000729999999749,4.0999749999998585,15.89990300000045,183.609375,44.34375
1993-06-25,0.21875,0.4375,3.5799860000000194,6.65002400000003,23.80004899999949,-13.600097999999889,7.359985999999935,-5.599976000000197,-35.5,-95.8789059999981,44.78125
1993-06-28,0.21875,0.21875,0.9800109999999336,7.769958999999972,0.5998529999997118,21.40002500000014,12.80993599999988,12.599976000000197,135.80029300000115,211.62890699999843,45.0
1993-06-29,-0.09375,0.21875,4.290009000000111,5.8500360000000455,39.0,24.900023999999803,-9.279906999999866,-1.599976000000197,-40.6000980000008,-311.5097659999992,45.21875
1993-06-30,0.0,-0.09375,-1.2000130000001263,0.08996600000000399,-11.30004899999949,-21.900023999999803,-2.119995000000017,18.099976000000197,-8.200195000000349,52.59960900000078,45.125
1993-07-01,-0.34375,0.0,-0.1499929999999381,-1.6499630000000707,-2.799804000000222,12.099974999999858,-2.570068999999876,16.10009799999989,85.69970699999885,285.82031199999983,45.125
1993-07-02,-0.15625,-0.34375,-1.520020000000045,0.3800050000000965,-5.600097999999889,-28.89990200000011,-0.969970000000103,8.200072999999747,12.5,-310.5292960000006,44.78125
1993-07-06,-0.4375,-0.15625,-3.160004000000015,3.109984999999938,-26.5,11.699951000000056,10.830078000000185,-1.8000489999999445,-17.5,236.51953100000173,44.625
1993-07-07,0.1875,-0.4375,-4.459990999999889,-7.890015000000062,-34.10009799999989,1.5,33.81994600000007,8.800048999999944,-27.199706999998853,-108.21093699999983,44.1875
1993-07-08,0.46875,0.1875,1.4400019999999358,1.3200080000000298,25.80004899999949,13.5,59.150024999999914,3.099976000000197,-13.200196000001597,-34.800780999998096,44.375
1993-07-09,0.0625,0.46875,5.800019000000077,2.7700190000000475,38.69995100000051,47.5999760000002,-0.2700199999999313,-1.4000250000001415,-51.7998039999984,177.41992200000095,44.84375
1993-07-12,0.0625,0.0625,-0.5100100000000793,5.1400149999999485,6.700195999999778,-18.099976000000197,10.380004999999755,16.700072999999747,-118.0,45.00976599999922,44.90625
1993-07-13,-0.03125,0.0625,0.8699950000000172,0.8499749999999722,3.299804000000222,12.099976000000197,-2.2199699999998757,1.6999510000000555,4.8002930000011474,196.51953100000173,44.96875
1993-07-14,0.09375,-0.03125,-0.9200129999999831,1.0800180000001092,-9.0,12.099976000000197,9.109985000000052,0.599976000000197,-1.8999019999992015,-68.41015600000173,44.9375
1993-07-15,-0.125,0.09375,2.010008999999968,1.5700069999999187,27.200195999999778,12.099976000000197,-8.510009999999966,-2.699952000000394,23.0,-33.59960999999748,45.03125
1993-07-16,-0.15625,-0.125,-1.0199889999999527,-4.910033999999996,8.299804000000222,-28.400023999999803,22.239990000000034,-6.2999270000002525,-53.29980499999965,166.8085940000019,44.90625
1993-07-19,-0.0625,-0.15625,-3.3200070000000323,-6.0399779999999055,-22.59985299999971,13.199951000000056,5.7299809999999525,-2.3000489999999445,-109.5,-196.4101559999981,44.75
1993-07-20,0.09375,-0.0625,0.2799990000000321,-1.5300300000001243,7.0,5.9000250000001415,-8.640014999999948,9.199952000000394,32.19970699999885,-85.109375,44.6875
1993-07-21,-0.03125,0.09375,1.25,2.2000130000001263,9.5,-15.5,-5.169922000000042,9.0,-8.100098000000798,43.410156000001734,44.78125
1993-07-22,-0.15625,-0.03125,-0.10000600000006443,0.7700189999999338,10.30004899999949,-21.90002500000014,7.25,-14.599974999999858,-72.79980499999965,40.09960900000078,44.75
1993-07-23,0.25,-0.15625,-2.63998399999997,-3.2399900000000343,-29.90014700000029,27.300048999999944,2.0799560000000383,6.8000489999999445,-7.700195000000349,-315.23046800000157,44.59375
1993-07-26,0.15625,0.25,2.5199890000000664,4.659973000000036,21.5,28.099976000000197,28.880004999999755,-12.5,107.1000980000008,51.699218999998266,44.84375
1993-07-27,-0.15625,0.15625,1.9400019999999358,1.6099849999999378,21.0,5.0999749999998585,-13.469969999999876,13.599974999999858,-2.8999019999992015,45.910156000001734,45.0
1993-07-28,0.09375,-0.15625,-0.75,-2.089964999999893,-2.1999509999996008,-0.7999270000002525,-13.820068999999876,-0.19995200000039404,41.9003900000007,-65.91015600000173,44.84375
1993-07-29,0.15625,0.09375,-1.0599980000000642,4.949950999999942,-12.0,-23.59997499999986,-8.799927000000253,8.099976000000197,-3.0,614.1699210000006,44.9375
1993-07-30,-0.1875,0.15625,3.0,-3.389953999999989,13.600097999999889,79.0,-0.3300779999997303,8.099976000000197,89.1000980000008,-73.00976599999922,45.09375
1993-08-02,0.15625,-0.1875,-2.059996999999953,3.049987999999985,-27.60009799999989,70.39990200000011,-4.969969999999876,9.200072999999747,40.0,-49.21093699999983,44.90625
1993-08-03,-0.0625,0.15625,2.0199890000000664,2.890015000000062,21.5,-20.699951000000056,39.260008999999854,0.5999749999998585,167.5996099999993,-24.798827999999048,45.0625
1993-08-04,0.0,-0.0625,-0.8800050000000965,-0.30999800000006417,0.30004900000039925,6.600097999999889,3.8599859999999353,7.399902000000111,-62.29980499999965,117.51171800000157,45.0
1993-08-05,0.03125,0.0,-0.7200009999999679,6.339966000000004,-9.19995100000051,-19.800048999999944,9.580077999999958,4.7000729999997475,96.1000980000008,-96.30859399999827,45.0
1993-08-06,0.0625,0.03125,-0.419983000000002,1.309996999999953,-3.100097999999889,27.599853000000167,8.139892000000145,-22.700072999999747,103.69970699999885,-21.800781000001734,45.03125
1993-08-09,0.09375,0.0625,0.5499879999999848,0.9299930000000813,11.399902000000111,16.200195999999778,-8.699951000000283,3.7000729999997475,-27.199706999998853,153.2207030000027,45.09375
1993-08-10,-0.03125,0.09375,2.0299980000000346,1.2000120000000152,15.700195999999778,-6.600097999999889,-5.729979999999614,11.300047999999606,-75.4003900000007,-31.300781000001734,45.1875
1993-08-11,0.15625,-0.03125,-1.1099850000000515,-0.32000700000003235,-2.8000489999994898,10.699951000000056,30.050048999999717,0.8000489999999445,30.0,231.7207039999994,45.15625
1993-08-12,-0.21875,0.15625,0.8699950000000172,3.049987999999985,10.099852999999712,25.10009799999989,14.12988200000018,11.400025000000142,-26.8999019999992,-55.5,45.3125
1993-08-13,0.0625,-0.21875,-1.5,-3.789978000000019,-14.299804000000222,-30.10009799999989,9.0,-13.299927000000253,43.69970699999885,-27.21093699999983,45.09375
1993-08-16,0.1875,0.0625,1.279999000000032,3.5,0.5998529999997118,-30.10009799999989,-14.25,15.0,97.20019500000035,208.72070299999905,45.15625
1993-08-17,0.34375,0.1875,2.130004999999983,6.1300050000000965,9.5,-30.10009799999989,15.31005899999991,11.199952000000394,28.699706999998853,-82.609375,45.34375
1993-08-18,0.125,0.34375,0.8299860000000194,9.039977999999905,7.800049000000399,8.700195999999778,11.540038999999979,10.899902000000111,21.6000980000008,-32.800780999998096,45.6875
1993-08-19,-0.125,0.125,2.8000189999999634,-3.6900029999999333,17.89990200000011,23.099853000000167,7.4799809999999525,24.300048999999944,48.69970699999885,-110.50976599999922,45.8125
1993-08-20,-0.0625,-0.125,0.5,-2.7399900000000343,7.200195999999778,-35.59985300000017,-28.239990999999918,2.7999270000002525,-46.5,-144.12109300000157,45.6875
1993-08-23,0.09375,-0.0625,-0.3900149999999485,0.02001899999993384,2.5,-9.700195999999778,-16.050048999999944,5.7000729999997475,-158.5,-181.11914099999922,45.625
1993-08-24,0.5,0.09375,-0.8899839999999699,2.0,-8.600097999999889,0.100097999999889,14.170043999999734,-8.600097999999889,-34.0,50.90039099999922,45.71875
1993-08-25,0.0625,0.5,4.519988999999953,3.82000800000003,33.0,30.199951000000056,7.939942000000201,-6.0999749999998585,-60.7998039999984,28.298827999999048,46.21875
1993-08-26,-0.125,0.0625,0.29000899999999774,-5.299987999999985,13.100097999999889,6.100097999999889,-25.010010000000193,16.800048999999944,176.30029300000115,61.910156999998435,46.28125
1993-08-27,0.125,-0.125,1.009978999999987,1.0799560000000383,-3.9001470000002882,26.599853000000167,18.960083000000168,7.7999270000002525,-17.5,194.82031300000017,46.15625
1993-08-30,0.125,0.125,-0.5099789999999871,4.0500489999999445,-7.599852999999712,-0.799804000000222,20.02001999999993,6.6999510000000555,-17.5,95.9101559999981,46.28125
1993-08-31,0.0,0.125,1.3599850000000515,3.9099730000000363,0.6999510000005102,28.599853000000167,2.3199460000000727,5.899902000000111,126.70019500000035,102.00976500000252,46.40625
1993-09-01,0.125,0.0,1.6499939999999356,4.15002400000003,10.0,-5.5998530000001665,-8.209960999999794,12.299927000000253,-17.199706999998853,-10.798827999999048,46.40625
1993-09-02,-0.21875,0.125,-0.419983000000002,4.589966000000004,-6.19995100000051,-29.800048999999944,4.959960999999794,-9.5,-41.29980499999965,39.910155999998096,46.53125
1993-09-03,0.0625,-0.21875,-1.830016999999998,-0.3800050000000965,-19.0,5.899902000000111,-8.199951000000056,-6.3000489999999445,18.6000980000008,131.71093800000017,46.3125
1993-09-07,-0.3125,0.0625,0.040008000000000266,1.3200080000000298,7.799804000000222,18.599853000000167,-32.38000399999987,7.0,27.0,-103.71093800000017,46.375
1993-09-08,-0.34375,-0.3125,-2.8200070000000323,-14.55999799999995,-26.799804000000222,-29.799804000000222,-8.450073999999859,-17.599976000000197,60.7001960000016,-5.5,46.0625
1993-09-09,0.40625,-0.34375,-1.8699949999999035,-2.4299930000000813,-18.200195999999778,-3.4001469999998335,0.1400149999999485,-4.9000250000001415,-20.800293000001147,-79.609375,45.71875
1993-09-10,0.4375,0.40625,0.8399959999999851,8.200013000000126,0.600097999999889,-16.699951000000056,-2.179932000000008,9.5,5.5,6.300780999998096,46.125
1993-09-13,-0.25,0.4375,4.210021999999981,3.8200069999999187,32.39990200000011,4.0,6.09997599999997,-6.1999510000000555,-118.3999019999992,298.01953100000173,46.5625
1993-09-14,-0.25,-0.25,0.22998099999995247,-9.940001999999936,12.30004899999949,9.699951000000056,-5.130004999999983,-21.099976000000197,-2.1000980000007985,-188.62109300000157,46.3125
1993-09-15,0.25,-0.25,-2.0299989999999184,-3.04004000000009,-18.3999019999992,7.0,-16.43994100000009,-7.5999749999998585,2.599609999999302,-188.62109300000157,46.0625
1993-09-16,-0.4375,0.25,1.6400149999999485,8.119996000000015,17.8999019999992,-50.199951000000056,9.809936000000107,-4.7000729999997475,-63.0,-436.53906199999983,46.3125
